school_id,Potential_School_Name_transliterated,Assigned_District_Name
4150,pharsavA TAkurA mA vi,arghakha.nchi
4151,loka hita mA vi,makavanapura
4152,indeshvarI mA vi,sindhupalchoka
4153,mahA~NakAlI prA vi,kabhrepala~nchoka
4154,shambhu A vi,arghakha.nchi
4155,janakalyANa A vi,kapilavastu
4156,bhumeshvarI mA vi,sindhupalchoka
4157,sarasvatI mA vi,sindhupalchoka
4158,siddhigaNesha mA vi,sindhupalchoka
4159,durgA prA vi,sindhupalchoka
4160,rAjeshvarI mA vi,sindhupalchoka
4161,dikapAla prA vikadamavAsa sindhupAlchoka,sindhupalchoka
4162,golmAdevI mA vi,sindhupalchoka
4163,amara A vi,arghakha.nchi
4164,mahendrodaya mA vi,ramechapa
4165,vAlakalyANA mA vi,ramechapa
4166,netrajyotI A vi,kabhrepala~nchoka
4167,sunApati A vi,ramechapa
4168,kusheshvara mA vi,ramechapa
4169,sitalAdebI prA vi,sindhupalchoka
4170,hirAdevI ni mA viA vi,sindhupalchoka
4171,mahendra ni mA viA vi,myagdi
4172,sA.Ngute prA vi,dolakha
4173,mandira prA vi,achama
4174,kAlikA devI prA vi,achama
4175,devI A vi,ramechapa
4176,khA.NDAdevI A vi,ramechapa
4177,janatA mA vi,ramechapa
4178,vajrakAlI A vi,ramechapa
4179,mani DAMDA prA vi,achama
4180,kasturI A vi,ka~nchanapura
4181,jugala mA vi,sindhupalchoka
4182,mahAkAleshvarI prA vi,sindhupalchoka
4183,rupA nepAlI pAla mA vi,rautahata
4184,mahendra kiraNa mA vi,makavanapura
4185,bramhakAlI A vi,makavanapura
4186,devIsthAna A vi,dolakha
4187,shrRRi~Ngeshvara prA vi,dolakha
4188,shAntiudaya A vi,sindhupalchoka
4189,mahendra A vi,sindhupalchoka
4190,bhimasena prA vi,sindhupalchoka
4191,rAma devI prA vi,sindhupalchoka
4192,rAShTiya janajAgRRitI prA vi,myagdi
4193,himavartI prA vi,dolakha
4194,vojhoghArI prA vi,dolakha
4195,melamchI hvA~Na prA vi,sindhupalchoka
4196,galekhara mA vi,jhapa
4197,balephI mA vi,sindhupalchoka
4198,nerA ni mA viA vi,bara
4199,dhanyeshvara A vi,ramechapa
4200,harerAma A vi,ramechapa
4201,mahAdeva prA vi,achama
4202,kyAsi~Na prA vi,sindhupalchoka
4203,kamalAdevI pra mA vi,ramechapa
4204,rudrakAlI prA vi,myagdi
4205,kAlIkA devi prA vi,achama
4206,nandA mA vi,achama
4207,pAtI~Na ni mA viA vi,sindhupalchoka
4208,sundarIdevI ni mA viA vi,makavanapura
4209,julkeshvarI prA vi,sindhupalchoka
4210,naTArammeshvara prA vi,makavanapura
4211,lekha pandrA~Na prA vi,makavanapura
4212,vudha prA vi,dolakha
4213,bhaMgerI mA vi,dolakha
4214,satyeshvara mA vi,dolakha
4215,shAradA ni mA viA vi,dolakha
4216,kRRiShNa mA vi,bhaktapura
4217,jamunAkharka prA vi,myagdi
4218,buddha prastAvita prA vi,makavanapura
4219,bhIma vidyAshrama mA vi,sindhupalchoka
4220,raithAne ni mA viA vi,sindhupalchoka
4221,prA vi,siraha
4222,buddha A vi,makavanapura
4223,shrI baijanAtha ni mA viA vi,sarlahi
4224,usimigA.Nka prA vi,dolakha
4225,TAsiAnAma prA vi,dolakha
4226,indradevI A vi,ramechapa
4227,bhima A vi,ramechapa
4228,sunagAbhA prA vi,sindhupalchoka
4229,thampu mA vi,dolakha
4230,lumnA~Na prA vi,dolakha
4231,tikhAtala prA vi,dolakha
4232,shivAlaya prA vi,myagdi
4233,shivAlaya A vi,myagdi
4234,janatA mA vi,arghakha.nchi
4235,chaNDeshvarI mA vi,ramechapa
4236,ni mA viA vi,ramechapa
4237,rudrAkSheshvara mA vi,ramechapa
4238,galeshvara mA vi,myagdi
4239,Dhu~NegashvarI prA vi,dolakha
4240,pa~nchakanyA A vi,kabhrepala~nchoka
4241,shAradA ni mA viA vi,kabhrepala~nchoka
4242,AhAlaDA.NDA A vi,dolakha
4243,sarasvatI mA vi,kabhrepala~nchoka
4244,jAgeshvara prA vi,kabhrepala~nchoka
4245,thAkanapokharI ni mA viA vi,myagdi
4246,bhUmisthAna prA vi,dolakha
4247,janasevA prA vi,lamaju~na
4248,devI prA vi,dolakha
4249,vAlavikAsa prA vi,kabhrepala~nchoka
4250,amvikA bAla vikAsa A vi,kabhrepala~nchoka
4251,sihaM devI prA vi,nuvakota
4252,setIdevI mA vi,nuvakota
4253,jagadambA prA vi,pyuthana
4254,aruNodaya A vi,nuvakota
4255,kAlikA A vi,nuvakota
4256,amara mA vi,pyuthana
4257,devIsadana prA vi,lamaju~na
4258,janakalyANa mA vi,lamaju~na
4259,pa~nchakanyA A vi,kathamadaum
4260,lalitachandrA A vi,tehrathuma
4261,rAmasaMskRRita mA vi,tehrathuma
4262,amara ne rA prA vi,pyuthana
4263,kRRiShNA prA vi,myagdi
4264,dina kalyANA prA vi,parvata
4265,shAntidevI A vi,nuvakota
4266,shAnti kalyANA prA vi,nuvakota
4267,aji~Ngare mA vi,nuvakota
4268,kisAnI mA vi,myagdi
4269,pavlika u mA vi,saptari
4270,champAvatI prA vi,lamaju~na
4271,j~nAnodaya mA vi,lamaju~na
4272,pAlusiddhi prA vi,pyuthana
4273,A vi,da~nga
4274,deurAlI A vi,myagdi
4275,Adarsha mA vi,palpa
4276,kanyA devI prA vi,nuvakota
4277,annapUrNa A vi,nuvakota
4278,kalyANa mA vi,nuvakota
4279,kailAshanagara mA vi,chitavana
4280,ghumTe prA vi,bagalu~na
4281,bAgeshvarI A vi,myagdi
4282,vidhAmandira prA vi,myagdi
4283,mA vi,pyuthana
4284,bAlabikAsa prA vi,pyuthana
4285,raNabhuvaneshvarI mA vi,nuvakota
4286,ratna prA vi,lamaju~na
4287,mahendra prA vi,lamaju~na
4288,maktidhAma prA vi,doti
4289,panautI prA vi,kabhrepala~nchoka
4290,panautI A vi,kabhrepala~nchoka
4291,goraravA nAtha prA vi,kabhrepala~nchoka
4292,gorakhanAtha A vi,kabhrepala~nchoka
4293,raktakAlI prA vi,kabhrepala~nchoka
4294,janakalyANA shishu syAhAra A vi,myagdi
4295,bhAratI A vi,myagdi
4296,shveta gaNesha A vi,kabhrepala~nchoka
4297,janakalyANA ni mA viA vi,jhapa
4298,kisAnI mA vi,myagdi
4299,rAmachandra mA vi,myagdi
4300,rAmachandra ni mA viA vi,jhapa
4301,shAradA mA vi,lamaju~na
4302,siMha vAhinI ni mA viA vi,ka~nchanapura
4303,dipendra mA vi,jajarakota
4304,kAmaru devI ni mA viA vi,doti
4305,mahAdeva mA vi,nuvakota
4306,chaNDI mA vi,nuvakota
4307,velarIkhAna prA vi,sya~ngaja
4308,AlamadevI prA vi,sya~ngaja
4309,malA devI prA vi,nuvakota
4310,chvADI pablika mA vi,nuvakota
4311,janajyoti A vi,tehrathuma
4312,sarasvatI prA vi,tehrathuma
4313,siddheshvara mA vi,tehrathuma
4314,nepAla rAShTriya mA vi,dailekha
4315,tribhuvana prA vi,achama
4316,manaharI prA vi,lamaju~na
4317,nabina prA vi,lamaju~na
4318,A vi,da~nga
4319,gaNesha A vi,kabhrepala~nchoka
4320,shubhachAmuNDA mA vi,kabhrepala~nchoka
4321,setIdevI mA vi,kabhrepala~nchoka
4322,bhagavatI prA vi,arghakha.nchi
4323,siddhagaNesha mA vi,tehrathuma
4324,sAradA prA vi,kabhrepala~nchoka
4325,kholekharka A vi,nuvakota
4326,silAsitA prA vi,nuvakota
4327,syAurI bhUme u mA vi,nuvakota
4328,rAShTiya mA vi,nuvakota
4329,kAlikA A vi,nuvakota
4330,kRRiShNa A vi,nuvakota
4331,janashaktI A vi,nuvakota
4332,gaNesha prA vi,baitadi
4333,galeshvara prA vi,baitadi
4334,vijaya mA vi,ka~nchanapura
4335,siddhanAtha mA vi,ka~nchanapura
4336,kAlIkA prA vi,ka~nchanapura
4337,annapUrNA prA vi,arghakha.nchi
4338,j~nAnodaya A vi,kapilavastu
4339,j~nAnadipa prA vi,arghakha.nchi
4340,prA vi,da~nga
4341,prA vi,da~nga
4342,kAlIkA prA vi,lalitapura
4343,mahAdeva A vi,jajarakota
4344,narajyoti prA vi,jajarakota
4345,thAlekharka prA vi,sya~ngaja
4346,mAhakAlI prA vitehrathuma tehrathuma,tehrathuma
4347,sarasvatI prA vi,nuvakota
4348,chvADI mA vi,nuvakota
4349,janatA A vi,da~nga
4350,janatA ni mA viA vi,mora~na
4351,rAdhikA mA vi,mora~na
4352,bAlajyotI A vi,arghakha.nchi
4353,kAlikA A vi,dailekha
4354,bAla bhairava prA vi,dailekha
4355,netraprakAsha prA vi,kabhrepala~nchoka
4356,durgA devI A vi,jajarakota
4357,maNDalI prA vi,lamaju~na
4358,pragati prA vi,lamaju~na
4359,mahAMkAla A vi,kabhrepala~nchoka
4360,shilAkanyA devI A vi,nuvakota
4361,sUryajyotI A vi,kabhrepala~nchoka
4362,daksupAtA ni mA viA vi,arghakha.nchi
4363,sRRijanA prA vi,lamaju~na
4364,manakAmanA prA vi,lamaju~na
4365,simrA~Nachaura ni mA viA vi,nuvakota
4366,mAlikA prA vi,nuvakota
4367,janatA rAShTriya prA vi,dhanusha
4368,chaNDI prA vi,sya~ngaja
4369,chisApAnI A vi,sya~ngaja
4370,mahendra mA vi,sya~ngaja
4371,janasevA mA vi,ka~nchanapura
4372,madarasA kAdirayAo madinA prA vi,bagalu~na
4373,jayanti mA vi,dailekha
4374,janajAgRRitI ni mA viA vi,sunasari
4375,navajivana mA vi,nuvakota
4376,sitA prA vi,kabhrepala~nchoka
4377,kamalAdevI jana priya mA vi,kabhrepala~nchoka
4378,kAlikAdevI mA vi,dailekha
4379,jhayAure pipala prA vi,dailekha
4380,sAnu kimtA~Na mA vi,nuvakota
4381,jalnukholA prA vi,nuvakota
4382,upallo ni mA viA vi,sya~ngaja
4383,yuvA barSha janatA ni mA viA vi,arghakha.nchi
4384,DallepokharI prA vipA~NatA~Na sindhupAlchoka,sindhupalchoka
4385,golmeshvarI prA vi,sindhupalchoka
4386,janakalyANa A vi,parvata
4387,maMgalA mA vi,lamaju~na
4388,rudra ni mA viA vi,lamaju~na
4389,rudra mA vi,lamaju~na
4390,mahendra mA vi,sya~ngaja
4391,nepAla rAShTiya ni mA viA vi,da~nga
4392,janakalyANa mA vi,da~nga
4393,rAShTiya mA vi,ka~nchanapura
4394,purNimA A vi,ka~nchanapura
4395,bAlamandira mA vi,kaski
4396,vauddha milana prA vi,lamaju~na
4397,sudarshana A vi,lamaju~na
4398,shishu vidyAshrama mA vi,lamaju~na
4399,sarasvatI ni mA viA vi,sindhuli
4400,kRRiShNA prA vi,ka~nchanapura
4401,mahAdeva prA vi,parvata
4402,janaka mA vi,parvata
4403,prA vi,da~nga
4404,sarasvatI mA vi,da~nga
4405,muktinAtha A vi,musta~na
4406,shAnti A vi,kaski
4407,yuvAvarSha janatA prA vi,arghakha.nchi
4408,chiti prA vi,lamaju~na
4409,chaitanyodaya satya mA vi,lamaju~na
4410,mA vi,mora~na
4411,sarasvatI u mA vi,mora~na
4412,j~nAnajyotI A vi,baitadi
4413,siddhanAtha prA vi,ka~nchanapura
4414,pa~nchakanyA A vi,nuvakota
4415,shakti u mA vi,nuvakota
4416,sihaMpura pashupati mA vi,achama
4417,praNAmI mA vi,tehrathuma
4418,tileshvara prA vi,nuvakota
4419,DA~Nre prA vi,arghakha.nchi
4420,sarasvatI ni mA viA vi,sindhuli
4421,kAlikA prA vi,sindhuli
4422,kuleshvara prA vi,sindhuli
4423,yuvAvarSha prA vi,lamaju~na
4424,manakAmanA prA vi,lamaju~na
4425,sArvajanika A vi,kabhrepala~nchoka
4426,Arukharka ChApa A vi,nuvakota
4427,sarasvatI mA vi,arghakha.nchi
4428,bhagavatI mA vi,tehrathuma
4429,buddhI prA vi,jajarakota
4430,kuvArI A vi,palpa
4431,gauli~Ngeshvara mahAdeva mA vi,nuvakota
4432,janatAmAyAvatI ni mA viA vi,sunasari
4433,gaNesha sthAna prA vi,nuvakota
4434,janatA prA vi,ka~nchanapura
4435,shrI panchakule prA vi,da~nga
4436,janakalyANa prA vi,nuvakota
4437,vorlA~Nga bhume prA vi,nuvakota
4438,janaj~nAna niketana mA vi,nuvakota
4439,sarasvatI mA vi,saptari
4440,bhairavI devI prA vi,nuvakota
4441,indreshvara A vi,nuvakota
4442,janapriya mA vi,sya~ngaja
4443,svadharma ni mA viA vi,kaski
4444,ratnA A vi,kaski
4445,nAmjA~Na A vi,tehrathuma
4446,sarasvatI prA vi,ka~nchanapura
4447,durgA rAShTriya prA vi,ka~nchanapura
4448,shAradA mA vi,parvata
4449,kumbhakarNA prA vi,achama
4450,bhAratI mA vi,sya~ngaja
4451,thAnApatI A vi,nuvakota
4452,j~nAnajyoti mA vi,nuvakota
4453,vIrendra ni mA viA vi,mora~na
4454,bAlatapasa A vi,sya~ngaja
4455,janasevA A vi,sindhupalchoka
4456,jAlpA mA vi,sindhupalchoka
4457,rAma mA vi,sindhupalchoka
4458,shiva shakti prA vi,lamaju~na
4459,syAurI bhUme prA vi,nuvakota
4460,kShetrapAla mA vi,nuvakota
4461,ekatA A vi,mora~na
4462,mukti milana prA vi,lamaju~na
4463,mahendranagara mA vi,ka~nchanapura
4464,mahendra mA vi,ka~nchanapura
4465,vaijanAtha mA vi,ka~nchanapura
4466,sarasvatI saMskRRita mA vi,baitadi
4467,janautthAna prA vi,ka~nchanapura
4468,durgA A vi,ka~nchanapura
4469,siddhArtha prA vikunchoka sindhupAlchoka,sindhupalchoka
4470,kallerI A vi,sindhupalchoka
4471,j~nAneshvara prA vi,kabhrepala~nchoka
4472,lakShmI A vi,dailekha
4473,chaura A vi,arghakha.nchi
4474,shAnti niketana prA vi,doti
4475,evidhA jyotI prA vi,lamaju~na
4476,dhuvA.NkholA A vi,ka~nchanapura
4477,sarasvatI ni mA viA vi,bhaktapura
4478,vAla vidyA mandira prA vi,mora~na
4479,himAlAya mA vi,lamaju~na
4480,yashodA prA vi,nuvakota
4481,samudrA u mA vi,nuvakota
4482,kerAbArI A vi,ka~nchanapura
4483,janatA sArvajanika prA vi,mora~na
4484,jAlapA devI A vi,nuvakota
4485,jana pragati prA vi,lamaju~na
4486,dhaneshvara prA vi,lamaju~na
4487,mahendra deva mA vi,lamaju~na
4488,kiraNa amarajaM~Nga guru~Na mA vi,chitavana
4489,vindyavAsinI prA vi,lamaju~na
4490,bhaMgerI prA vi,lamaju~na
4491,syAurI bhume mA vi,nuvakota
4492,janatA u mA vi,da~nga
4493,vAlakanyA prA vi,lamaju~na
4494,vidhA jyotI ni mA viA vi,lamaju~na
4495,nayA.Njyoti prA vi,lamaju~na
4496,ra mavAlodaya ni mA viA vi,lamaju~na
4497,pa~nchakRRiti baijanAtha mA vi,ka~nchanapura
4498,lakShmI mA vi,mora~na
4499,pablika mA vi,mora~na
4500,vidhA parishrama prA vi,achama
4501,nepAla rAShTiya prA vi,bara
4502,kAtharI ni mA viA vi,kabhrepala~nchoka
4503,kAnapura mA vi,kabhrepala~nchoka
4504,yashodharA prA vi,lamaju~na
4505,sUrya jyoti ni mA viA vi,lamaju~na
4506,chA.NpAvoTe prA vi,nuvakota
4508,bhimeshvra ni mA viA vi,kabhrepala~nchoka
4509,vAlachetanA prA vi,kabhrepala~nchoka
4510,omakAra ni mA viA vi,ka~nchanapura
4511,shAradA sarasvatI mA vi,ka~nchanapura
4512,kalyANI devI mA vi,nuvakota
4513,sArvajanika mA vi,sya~ngaja
4514,bhiruDAMDA prA vi,sya~ngaja
4515,sida prA vi,sya~ngaja
4516,janashikShA A vi,sindhupalchoka
4517,bAla unnatI prA vi,kabhrepala~nchoka
4518,siMhapAla A vi,ka~nchanapura
4519,sUryodaya prA vi,nuvakota
4520,saptakanyA prA vi,nuvakota
4521,tribhuvana ni mA viA vi,ka~nchanapura
4522,kaleshvarI A vi,ka~nchanapura
4523,sAkSharatA prA vi,nuvakota
4524,tiratire prA vi,ka~nchanapura
4525,manohara mA vi,kathamadaum
4526,ugrachaNDI mA vi,sindhupalchoka
4527,jaya gaNesha A vi,sindhupalchoka
4528,saramathalI prA vi,sindhupalchoka
4529,pa~nratna prA vi,parvata
4530,janasiddhA ni mA viA vi,parvata
4531,navajAgRRita mA vi,parvata
4532,guheshvarI prA vi,achama
4533,aiselu bhume mA vi,nuvakota
4534,kAlikA prA vi,nuvakota
4535,sarasvatI A vi,kabhrepala~nchoka
4536,sarasvatI mA vi,kabhrepala~nchoka
4537,tripurAsundarI prA vi,ka~nchanapura
4538,lamaju~Na u mA vi,lamaju~na
4539,jana shakti prA vi,nuvakota
4540,janasahayogI A vi,parvata
4541,shrRRiShTikAnta ni mA viA vi,kabhrepala~nchoka
4542,baijanAtha bAlajyotI A vi,ka~nchanapura
4543,sarasvatI janatA prA vi,ka~nchanapura
4544,himAlaya ni mA viA vi,kabhrepala~nchoka
4545,saMjivani mA viA vi,kabhrepala~nchoka
4546,eshvarya A vi,ka~nchanapura
4547,mahAkAlI prA vi,ka~nchanapura
4548,vidyA mandira prA vi,mora~na
4549,ratna A vi,nuvakota
4550,prA vi,da~nga
4551,chandrajvatI ni mA viA vi,nuvakota
4552,chaNDeshvarI mA vi,nuvakota
4553,dobhAna prA vi,da~nga
4554,sUrya vinAyaka mA vi,da~nga
4555,jvAlA ni mA viA vi,dailekha
4556,jayanti ni mA viA vi,dailekha
4557,nilAsaimI ni mA viA vi,ka~nchanapura
4558,bhimasena mA vi,nuvakota
4559,Adarsha shikShA niketana A vi,mora~na
4560,chakra devI prA vi,nuvakota
4561,shrIrAma mA vi,kabhrepala~nchoka
4562,rAma jivana prA vi,lamaju~na
4563,shAntI devI prA vi,lamaju~na
4564,vAlaratna prA vi,lamaju~na
4565,bira valabhadra u mA vi,rolpa
4566,mahendra mA vi,da~nga
4567,sarasvatI mA vi,da~nga
4568,sarasvatI prA vi,bara
4569,j~nAnendra prA vi,parvata
4570,bhavAnI A vi,parvata
4571,sundara suryodaya prA vi,kabhrepala~nchoka
4572,shrIrAma u mA vi,kabhrepala~nchoka
4573,bhagavAnapura mA vi,ka~nchanapura
4574,shrI ni~NgalAshainI mA vi,ka~nchanapura
4575,siddheshvara ni mA viA vi,ka~nchanapura
4576,nava prakAsha mA vi,nuvakota
4577,sUryamatI mA vi,nuvakota
4578,samAja kalyANa prA vi,parvata
4579,bAla visaunI prA vi,da~nga
4580,prA vi,da~nga
4581,mA vi,da~nga
4582,janatA mA vi,mora~na
4583,gauDeshvara mA vi,dadeldhura
4584,betAla prA vi,dadeldhura
4585,jAnakI prA vi,jajarakota
4586,shrI rAtrI prA vi,da~nga
4587,chandrajyoti mA vi,nuvakota
4588,durgA u mA vi,dadeldhura
4589,sahasrali~Nga mA vi,dadeldhura
4590,bhairavI mA vi,nuvakota
4591,lakShmI mA vi,ka~nchanapura
4592,jagadambA prA vi,ramechapa
4593,jagadambA A vi,ramechapa
4594,mA vi,nuvakota
4595,mukundeshvarI prA vi,nuvakota
4596,navina shikShA A vi,sunasari
4597,bhimeshvara rudra mA vi,ramechapa
4598,bhairaba A vi,dailekha
4599,santoShI prA vi,dailekha
4600,gaNosha prA vi,jajarakota
4601,balavAna prA vi,jajarakota
4602,sUryajyotI A vi,jajarakota
4603,kAlikA mA vi,mugu
4604,bhuvaneshvarI namunA mA vi,dadeldhura
4605,durgA sthAna A vi,dadeldhura
4606,kaushikA mA vi,sindhuli
4607,kusheshvara vidyApiTha mA vi,sindhuli
4608,Adarsha mA vi,mora~na
4609,chandra jyotI A vi,dadeldhura
4610,maNIleka ni mA viA vi,ilama
4611,maNileka mA vi,dadeldhura
4612,phasai prA vi,parvata
4613,bhume devI prA vi,nuvakota
4614,bhumedevI A vi,nuvakota
4615,trishulI A vi,nuvakota
4616,sarasvatI prA vi,ramechapa
4617,bAlajyoti prA vi,ramechapa
4618,mahAkAlI A vi,ramechapa
4619,jalakanyA prA vi,ramechapa
4620,navadurgA A vi,ka~nchanapura
4621,lakShmI A vi,parvata
4622,janatA prA vi,parvata
4623,padamapura A vi,chitavana
4624,bhuvaneshvarI A vi,dadeldhura
4625,naresha A vi,arghakha.nchi
4626,navadurgA prA vi,ka~nchanapura
4627,j~nAna jyoti A vi,makavanapura
4628,mahAvIra mA vi,siraha
4629,tribhuvana prA vi,jajarakota
4630,bhAgeshvara mA vi,dadeldhura
4631,bhUmirAja prA vi,dadeldhura
4632,navadurgA A vi,dadeldhura
4633,nerA ni mA viA vi,da~nga
4634,shAnti prA vi,da~nga
4635,besi gAu.N prA vi,tapleju~na
4636,mahendra ni mA viA vi,tapleju~na
4637,kRRiShNa mA vi,dailekha
4638,jayadeva mA vi,dailekha
4639,syAlachauDI mA vi,dadeldhura
4640,chitrakuTa prA vi,dadeldhura
4641,shiddhanAtha prA vi,dadeldhura
4642,siddhanAtha A vi,dadeldhura
4643,jayakAlI prA vi,makavanapura
4644,siddhanAtha u mA vi,ka~nchanapura
4645,durgA devI mA vi,dailekha
4646,paMchakoshI prA vi,dailekha
4647,shubhaprabhAta mA vi,da~nga
4648,nirmala mA vi,makavanapura
4649,rATiShya prA vi,chitavana
4650,pragati A vi,kabhrepala~nchoka
4651,simbuka prA vi,tapleju~na
4652,gaurIshaMkara mA vi,ka~nchanapura
4653,sarasvatI milana prA vi,lamaju~na
4654,jAlapA devI prA vi,lamaju~na
4655,shishusudhAra ni mA viA vi,achama
4656,rAmAroShaNA prA vi,achama
4657,sannikoTa prA vi,achama
4658,shAnnIkoTa A vi,achama
4659,bhagavatI A vi,dailekha
4660,navajyotI A vi,mora~na
4661,pAthIbharA prA vi,tapleju~na
4662,bAlakumArI prA vi,makavanapura
4663,kAlikA A vi,lamaju~na
4664,thoDerI prA vi,lamaju~na
4665,devatI A vi,dailekha
4666,janatA mA vi,dailekha
4667,haMsabAhinI prA vi,tehrathuma
4668,shrI bhadrapura mA vi,dadeldhura
4669,jAlpAdevI u mA vi,sindhupalchoka
4670,kAlikAsharaNa A vi,sindhupalchoka
4671,ashigrAma mA vi,dadeldhura
4672,siddheshvara ni mA viA vi,palpa
4673,bhayara sthAna prA vi,palpa
4674,sivAlaya prA vi,ramechapa
4675,janajyoti prA vi,tanahu.n
4676,janajyoti prA vi,ramechapa
4677,shrI ArvAvijaya mA vi,kaski
4678,gaNesha prA vi,lamaju~na
4679,kailapAla prA vi,dadeldhura
4680,shivashaMkara prA vi,jajarakota
4681,shrI rAShTiya u mA vi,kaski
4682,shiva prA vi,lamaju~na
4683,sevigaMgA prA vi,lamaju~na
4684,karmadA mA vi,tanahu.n
4685,dhApAla mA vi,sindhupalchoka
4686,sarasvatI u mA vi,sindhupalchoka
4687,janjyoti A vi,ka~nchanapura
4688,saritA mA vi,achama
4689,nepAla rAShTriya mA vi,achama
4690,sarasvatI mA vi,kailali
4691,sa~njivanI mA vi,ramechapa
4692,buddha prA vi,ramechapa
4693,yuvAvarSha gaMgA ni mA viA vi,makavanapura
4694,madana Ashrita prA vi,makavanapura
4695,nArAyaNa prA vi,sindhupalchoka
4696,janashakti A vi,ka~nchanapura
4697,rAmeshvarI prA vibarAmchI sindhupAlchoka,sindhupalchoka
4698,nabajyotI prA vitehrathuma tehrathuma,tehrathuma
4699,bhagavatI prA vi,tehrathuma
4700,pokharI mA vi,tehrathuma
4701,jayabAgeshvarI prA vi,sindhupalchoka
4702,janajAgRRita mA vi,dolakha
4703,sapta kanyA prA vi,lamaju~na
4704,shivashaMkara mA vi,palpa
4705,ratnajyotI A vi,makavanapura
4706,devI prA vi,makavanapura
4707,golchI A vi,sindhupalchoka
4708,dhauleshvarI A vi,sindhupalchoka
4709,rAShTriya prA vi,saptari
4710,nepAla rAShTriya mA vi,kathamadaum
4711,bAlasudhAra mA vi,sindhupalchoka
4712,janajyoti prA vi,dadeldhura
4713,DambarapUra prA vi,dadeldhura
4714,maherandojyoti prA vi,ramechapa
4715,khamma A vi,achama
4716,karApu kalyANa majuvA A vi,lamaju~na
4717,janakalyANa prA vi,ramechapa
4718,janatA A vi,dhanusha
4719,surke deurAlI mA vi,ramechapa
4720,thAnApati A vi,ramechapa
4721,kAlidevI mA vi,ramechapa
4722,Dovali~Nga prA vi,dadeldhura
4723,akalA prA vi,lamaju~na
4724,siddheshvara mahAdeva prA vi,palpa
4725,setI devI A vi,ramechapa
4726,kaileshvara ni mA viA vi,ramechapa
4727,nAkAjolI prA vi,sindhuli
4728,jAlapAdevI A vi,sindhupalchoka
4729,A vi,rautahata
4730,shiddhanAtha mA vi,dadeldhura
4731,gojali~Na sarasvatI prA vi,dadeldhura
4732,jAlpA mA vi,sindhupalchoka
4733,gahate amboTa A vi,parvata
4734,grAma prakAsha A vi,kaski
4735,sAradA devI prA vi,doti
4736,hasibU mA vi,tehrathuma
4737,siMhabAhinI prA vi,tehrathuma
4738,jalapAdevI prA vi,tehrathuma
4739,rAmodaya prA vi,lamaju~na
4740,jvAlA devI prA vi,lamaju~na
4741,asigrAma prA vi,bardiya
4742,baijanAtha mA vi,dadeldhura
4743,vaijanAtha A vi,dadeldhura
4744,sundaraDAMDA prA vi,sindhupalchoka
4745,ni mA viA vi,makavanapura
4746,shrI prA vi,makavanapura
4747,maMgala mA vi,parsa
4748,janatA A vi,mahottari
4749,setidevi pa~nchakanyA A vi,sindhupalchoka
4750,risA~NakumAne A vi,sindhupalchoka
4751,nilakaShTheshvara pra ni mA viA vi,ramechapa
4752,navadarshana mA vi,ramechapa
4753,kRRiNA purI pra ni mA viA vi,ramechapa
4754,kRRiShNa prA vi,baitadi
4755,nigAle mA vi,sindhupalchoka
4756,kokeshvarI mA vi,nuvakota
4757,shAnti kalyANa ni mA viA vi,nuvakota
4758,rAShTiya A vi,saptari
4759,amarajyoti A vi,lamaju~na
4760,himajyoti prA vi,lamaju~na
4761,deutisa prA vi,makavanapura
4762,shishu sudhAra mA vi,achama
4763,prA vi,makavanapura
4764,rupAdevI A vi,makavanapura
4765,dipendra prA vi,sarlahi
4766,janajyotI prA vi,achama
4767,kAlikA rAShTiya prA vi,kailali
4768,kAlikAchetanA prA vi,sindhupalchoka
4769,pablika A vi,sindhupalchoka
4770,shAradA ni mA viA vi,saptari
4771,vidyA mandira prA vi,achama
4772,lekAlI basiphA.NTa mA vi,makavanapura
4773,shrI velaghArI prA vi,palpa
4774,prA vi,makavanapura
4775,kuntI prA vi,achama
4776,nandA u mA vi,achama
4777,shishu kalyANa mA vi,myagdi
4778,nikugAu.N prA vi,sindhupalchoka
4779,shrI rAShTiraya mA vi,achama
4780,bhAgeshvara mA vi,dadeldhura
4781,bhAgeshvara ni mA viA vi,dadeldhura
4782,ni mA viA vi,ilama
4783,mAhAkAlI mA vi,palpa
4784,mahendra ugra mA vi,jhapa
4785,mahendra mA vi,myagdi
4786,kAlikAdevI mA vi,sindhupalchoka
4787,kailapAla prA vi,kathamadaum
4788,shrI jAnakI prA vi,palpa
4789,jAnakI A vi,palpa
4790,lakShmI mA vi,lamaju~na
4791,shyAlachauDI mA vi,dadeldhura
4792,tripurAsundarI ni mA viA vi,achama
4793,jana Adarsha prA vi,myagdi
4794,sarasvatI mA vi,achama
4795,sarashvatI ni mA viA vi,achama
4796,kakali harisiddhiprA vi,sindhupalchoka
4797,kAlikA mA vi,dolakha
4798,durgA mA vi,dolakha
4799,kakali~Na harisiddhi mA vi,sindhupalchoka
4800,prayAgeshvara ni mA viA vi,doti
4801,prayAgeshvara mA vi,ramechapa
4802,mahendra A vi,myagdi
4803,vuDhAnilakaNTha A vi,ka~nchanapura
4804,jAlapA prA vitehrathuma tehrathuma,tehrathuma
4805,siMhasiddha A vi,tehrathuma
4806,jaleshvara prA vi,lamaju~na
4807,samaijI prA vi,dadeldhura
4808,sarvaudaya mA vi,myagdi
