barbhanjyang,1,3,bar bhanjyang ni nimavi,,mangsebung rural napa
barbhanjyang,1,7,barbhanjyang pravi,,siddhicharan napa
barbote,1,3,barbote avi,,ilam napa
barbote ebs,0,3,barbote ebs,,ilam napa
bargachhi,2,5,,,halesi tuwachung napa
barju lake ideal vi,0,11,,,barju rural napa
barnadevi,1,7,barnadevi pravi,,champadevi rural napa
barsha rani academy ebs jaljale udayapur,0,14,mahendra jyoti ebs,,triyuga napa
barun,1,9,barun nimavi,,bhotkhola rural napa
barun,1,9,barun avi,barun pravi,silichong rural napa
barun educational academy,0,7,,,molung rural napa
barun ma ebs bidaichautara,0,9,barun ma english vi khandbari,,khandbari napa
barun valley ebs,0,9,,,makalu rural napa
baruneshwar ma vi,0,7,baruneshwar uchcha ma vi,,molung rural napa
basanta ma vi,0,13,basanta ma vi,,laligurans napa
basanta panchami,2,5,,,diktel rupakot majhuwagadhi napa
basanta,2,4,,,kachankawal rural napa
basanta,2,5,,,diktel rupakot majhuwagadhi napa
basanta sadan ebs,0,13,basanta sadan ebs,,laligurans napa
basantaritu ma vi,0,11,,,barahkshetra napa
basbari ma vi,0,4,basbari avi,,kamal rural napa
baseri,1,7,baseri pravi,,chisankhugadhi rural napa
basic level vi rakche,0,14,nimavi rakche,,belaka napa
kuvinde,1,14,pravi kuvinde,,triyuga napa
yamutar punwarebhanjyang,1,14,aa bi yamutar punwarebhanjyang,pravi yamutar puware,rautamai rural napa
bangri,1,14,pravi bangri,,triyuga napa
chilaunei,1,14,nimavi chilaune hardeni,,katari napa
gadanta,1,14,aa vi,aa vii gadanta,chaudandigadhi napa
jarange,1,14,pravi jarange,,rautamai rural napa
kanchanbari arjundhara,1,4,avi kanchanbari,,arjundhara napa
keureni,1,14,avi keureni,nimavi keureni,udayapurgadhi rural napa
kumal pati,1,6,pravi kumalpati,,kerabari rural napa
sajbote,1,14,avi,avi sajbote,udayapurgadhi rural napa
sargabas,1,14,aa bi sargabash,nimavi sargabash,udayapurgadhi rural napa
akaha,1,11,shree avi akaha,nimavi akaha,bhokraha narsing rural napa
basistha,1,13,basistha pravi,,menchhayayem rural napa
batase brindaban ebs,0,3,,,maijogmai rural napa
bauddha,1,3,bauddha pravi,,maijogmai rural napa
bauddha,1,5,bouda avi,,ainselukharka rural napa
bauddha pragati,1,13,bouddha pragati avi,bouddha pragati pravi,aathrai rural napa
bayang star ebs,0,1,,,aamchowk rural napa
bc memorial ebs,0,4,,,shivasatakshi napa
bed bedanga saskrit pathsala,0,4,,,arjundhara napa
beganlal,1,6,began lal avi,,gramthan rural napa
behereshwar ma vi,0,1,behereshwar ma vi,bahershwor ma vi,ramprasad rai rural napa
bel danda,2,5,,,halesi tuwachung napa
belaka adarsha sishu sadan jahada,0,14,,,belaka napa
belaka basic schoo ratapani,0,14,belaka nimavi ratapani,,belaka napa
belaka,1,14,belaka pravi hattisar,,chaudandigadhi napa
belal public vi madarssa,0,11,,,duhabi napa
belichameli  jarayatar,1,7,belichameli pravi,,molung rural napa
believers ebs,0,6,,,letang napa
belka education foundation pra vit ltd,0,14,,,belaka napa
bells model vi,0,4,,,birtamod napa
beni,2,6,,,dhanapalthan rural napa
benubaja ma vi,0,4,benubaja english boarding vi,benubaja ebs,kanakai napa
besic vi dumrithumka,0,14,besic level dumrithumka,pravi dumrithumka,rautamai rural napa
besigau,1,12,besigau nimavi,,mikwakhola rural napa
best ebs,0,6,,,sundarharaincha napa
best future vi jhapa,0,4,premier laligurans english vi,,birtamod napa
bestfuture montessori,0,4,,,birtamod napa
bethel academy,0,6,,,urlabari napa
bethel little valley vi,0,14,,,udayapurgadhi rural napa
betuwa ma via,0,5,betuwa ma vi,,barahapokhari rural napa
bhadgaun sinuwari ma vidyalay,0,11,bhasi uchha ma vi,,ramdhuni napa
bhadrakali,1,9,bhadrakali nimavi,,khandbari napa
bhadrapur gurukul publick vi,0,4,,,bhadrapur napa
bhagawad bhakti ashram dewarsi sanskrit bidhalaya,0,4,bhagawad bhakti asharm debewarsi shankrit bidhalaya,,arjundhara napa
bhagawan ram aa viidyalay,0,11,bhagawan ram nimavi,,barahkshetra napa
bhagawati a via,0,11,,,barahkshetra napa
bhagawati  chhathar tehrathum,1,13,bhagawati avi,bhagawati pravi,chhathar rural napa
bhagawati  ramdhuni manpur,1,11,bhagawati avi ramdhuni sunsari,bhagawati pravi,ramdhuni napa
bhagawati  dharan,1,11,bhagawati nimavi,,dharan sub napa city
bhagawati a via,0,4,bhagawati pravi,,bhadrapur napa
bhagawati adharvut vi,0,6,bhagawati pravi,,letang napa
bhagawati bal bikas kendra,0,6,bhagawati babike,,letang napa
bhagawati basic chool,0,4,bhagawati avi,bhagawati basic,shivasatakshi napa
bhagawati bidhya mandir ma ebs,0,6,,,biratnagar napa city
bhagawati dinanath ma vi,0,5,bhagawati ma vi,,khotehang rural napa
bhagawati ma vi,0,3,,,sandakpur rural napa
bhagawati ma vi,0,13,,,aathrai rural napa
bhagawati ma vi,0,1,,,shadananda napa
bhagawati  sisaghari,2,14,,,katari napa
bhagawati ma vi,0,3,bhagawati ma vi,,ilam napa
bhagawati ma vi,0,3,bhagawati ma via,bhagawati ma vi,mai napa
bhagawati ma vi,0,4,bhagawati ma vi,,shivasatakshi napa
bhagawati ma vi,0,6,bhagawati ma vi,,belbari napa
bhagawati ma vi,0,6,bhagawati ma vi,,miklajung rural napa
bhagawati ma vi,0,11,bhagawati ma vi,bhagawati ma vi,inaruwa napa
bhagawati ma vi,0,9,bhagawati ma vi,,dharmadevi napa
bhagawati ma vi,0,9,bhagawati ma vi,,chainpur napa
bhagawati ma vi ambung myanglung tehrathum,0,13,bhagawati ma vi,,myanglung napa
bhagawati siddha,2,3,,,mai napa
bhagawot,2,5,,,diprung chuichumma rural napa
bhagima,2,13,bhagima pravi,,laligurans napa
bhagirath ma vi,0,6,bhagirath ma vi,,pathari shanishchare napa
bhagyodaya,1,3,bhagyodaya pravi,,suryodaya napa
bhagyodaya ebs,0,3,bhagyodaya ebs,,suryodaya napa
bhairung  bhorleni,1,14,bhairung pravi bhorleni,,rautamai rural napa
bhajan soba,2,6,,,budhiganga rural napa
bhakta,1,12,bhakta pravi,,phaktanglung rural napa
bhakta karki smriti shiksha sadan,0,3,bhakta karki smriti sikshasadan,,mai napa
bhaldhunga ma vi,0,11,bhaldhunga ma vi dharan,bhaldhunga ma vi,dharan sub napa city
bhaluwa aa viidyalay,0,11,bhaluwa nimavi,,duhabi napa
bhanjare,1,12,bhanjare pravi,,sirijangha rural napa
bhanjyang,1,13,bhanjyang a viiddyalaya,bhanjyang avi,phedap rural napa
bhanjyang ma vi,0,12,bhanjyang uchha ma vi,,sidingba rural napa
bhanu,1,13,bhanu avi,bhanu avi,aathrai rural napa
bhanu ma vi,0,5,bhanu avi,,khotehang rural napa
bhanu,1,5,,,jantedhunga rural napa
bhanu,1,5,,,ainselukharka rural napa
bhanu a viidyalay,0,4,bhanu avi,,mechinagar napa
bhanu a via,0,4,bhanu pravi,,bhadrapur napa
bhanu,1,7,bhanu pravi,,molung rural napa
bhanu,1,6,bhanu pravi,,ratuwamai napa
bhanu,1,6,bhanu pravi,,ratuwamai napa
bhanu,1,6,bhanu avi urlabari,bhanu avi,urlabari napa
bhanu,1,9,bhanu pravi,,madi napa
bhanu  arjundhara,1,4,bhanu avi,,arjundhara napa
bhanu bhakta,1,3,bhanu bhakta pravi,,suryodaya napa
bhanu bhakta aa vi,0,6,bhanu bhakta pravi,,jahada rural napa
bhanu bhakta,1,1,bhanu bhakta pravi,,ramprasad rai rural napa
bhanu bhakta  ramchekhark,2,14,,,limchungbung rural napa
bhanu bhakta prathamic vi,0,4,bhanu bhakta pravi,,jhapa rural napa
bhanu jana ma vi,0,12,bhanu jana uchha ma vi,,phungling napa
bhanu ma vi,0,3,,,chulachuli rural napa
bhanu ma vi,0,4,bhanu ma vi,,mechinagar napa
bhanu memorial academy,0,6,,,rangeli napa
bhanu memorial ebs,0,6,,,biratnagar napa city
bhanu memorial ebs,0,6,bhanu memorial ebs,,miklajung rural napa
bhanu memorial ebs shaikshik sarbajanik guthi,0,6,bhanu memorial english vi shaikshik sarbajanik guthi belbari morang,,belbari napa
bhanu memorial ma vi dharan,0,11,bhanu smriti ma vi,,dharan sub napa city
bhanu morang basic v,0,6,bhanu morang pravi,,biratnagar napa city
bhanu,2,3,,,sandakpur rural napa
bhanu,2,5,bhanu pravi,,khotehang rural napa
bhanu ma vi,0,4,bhanu ma vi,,shivasatakshi napa
bhanu ma vi,0,4,bhanu ma vi,bhanu ma vi,shivasatakshi napa
bhanu ma vi arjundhara,0,4,bhanu ma vi,bhanu ma vi,arjundhara napa
bhanu smriti awasiya ma vi,0,4,bhanu smriti awasiya ebs,,bhadrapur napa
bhanubhakta aadarsha,1,1,bhanubhakta aadarsha avi,bhanubhakta aadarsha ni ma,hatuwagadhi rural napa
bhanubhakta academy,0,4,,,gauradaha napa
bhanubhakta,1,5,bhanu bhakta avi,bhanu bhakta avi,barahapokhari rural napa
bhanubhakta memorial ma ebs,0,6,,,belbari napa
bhanudaya,1,3,,,sandakpur rural napa
bhanudaya,1,3,bhanudaya avi,,deumai napa
bharati,1,13,bharati pravi,,chhathar rural napa
bharati  gauradaha,1,4,bharati avi,bharati pravi,gauradaha napa
bharoul bal mandir english ma vi,0,11,,,barahkshetra napa
bharoul don bosco vi,0,11,,,barahkshetra napa
bharoul montessori vi,0,11,montessori ebs,mantesori ebs,barahkshetra napa
bhasa pathashala,1,5,bhasa avi,,rawa besi rural napa
bhasha ma vi,0,5,bhasa avi,,khotehang rural napa
bhaskardeep ebs,0,3,,,maijogmai rural napa
bhat bhateni,1,9,bhat bhateni pravi,bhat bhateni pravi,chichila rural napa
bhathaha ba bi ke,0,6,bhathaha babike,,letang napa
bhawani,1,4,bhawani pravi,,gauriganj rural napa
bhawani,1,3,bhawani pravi,,suryodaya napa
bhawani,1,11,bhawani pravi,,gadhi rural napa
bhawani  jahada pokhariya,1,6,bhawani pravi,,jahada rural napa
bhawani,2,12,,,sirijangha rural napa
bhawari devi,1,14,bhawari devi avi[ ],bhabari devi avi[ ],katari napa
bheemadarsha,2,7,,,manebhanjyang rural napa
bheskumari memorial ebs,0,4,,,kanakai napa
bhim jyoti,1,3,bhim jyoti pravi,,suryodaya napa
bhimale  arjundhara,1,4,bhimale avi,bhimle avi,arjundhara napa
bhiman  bajhagaun,2,14,,,katari napa
bhimeshwori,1,1,bhimeshwori avi,,hatuwagadhi rural napa
bhimeshwori,1,1,bhimeshwori avi,,ramprasad rai rural napa
bhimkanya,1,5,bhimkanya pravi,,halesi tuwachung napa
bhimsen adarsha a viidyalay,0,14,bhimsen adarsha avi,,chaudandigadhi napa
bhimsen adharboot vi,0,9,bhimsen avi,,silichong rural napa
bhimsen,1,9,bhimsen pravi,,chainpur napa
bhimsen,2,3,,,sandakpur rural napa
bhimsen,2,7,,,sunkoshi rural napa
bhimsensthan ma vi ketuke,0,7,bhimsensthan ma vi,,manebhanjyang rural napa
bhimsensthan ma vi,0,7,bhimsensthan ma vi,,likhu rural napa
bhimsun,2,3,,,sandakpur rural napa
bhireswor,2,9,bhireswor pravi,,khandbari napa
bhirgaun,1,12,bhirgaun pravi,,mikwakhola rural napa
bhogateni ma vi,0,6,bhogateni ma vi,,letang napa
bhogateni,2,6,bhogateni pravi,,letang napa
bhojpur academy,0,1,,,bhojpur napa
bhojpur bahira awasiya,1,1,,,bhojpur napa
bhola,3,11,,,duhabi napa
bhotechhap,1,7,bhotechhap pravi,,chisankhugadhi rural napa
bhrikuti a biddhyalaya,0,4,bhrikuti avi,,jhapa rural napa
bhrikuti,1,4,bhrikuti pravi,,bhadrapur napa
bhrikuti,1,9,bhrikuti pravi,,madi napa
bhrikuti model academy,0,6,bhrikuti model academy urlabari,bhrikuti model academy,urlabari napa
bhrikuti ma ebs itahari,0,11,,,itahari sub napa city
bhrikuti ma schlool,0,4,bhrikuti ma vi,bhrikuti ma vi,kanakai napa
bhrikuti ma vi,0,4,bhrikuti avi,,damak napa
bhu pu sainik ebs beltar,0,14,bhu pu sainik ebs beltar,,chaudandigadhi napa
bhu pu sainik angreji vi,0,6,,,pathari shanishchare napa
bhumedevi,1,7,bhumedevi pravi,,molung rural napa
bhumesthan,1,7,bhumesthan pravi,,chisankhugadhi rural napa
bhumesthan,1,7,bhumesthan pravi,,molung rural napa
bhumesthan,2,7,,,chisankhugadhi rural napa
bhumesthan,2,5,,,diktel rupakot majhuwagadhi napa
bhumethan,2,7,,,sunkoshi rural napa
bhusinga,1,7,bhusinga nimavi,,khijidemba rural napa
bibhuti bidya mandir ebs,0,4,,,bhadrapur napa
bidhya bikash,1,6,bidya bikash avi,bidya bikash avi,biratnagar napa city
bidhya sirjanatmak ma vi,0,3,bidya sirjanatmak ma vi,,mangsebung rural napa
bidhyakalikadevi b s tilpung,0,7,bidyakalikadevi nimavi,,manebhanjyang rural napa
bidhyapani ma vi,0,4,bidyapani ebs,,kachankawal rural napa
bidhyasadan ebs,0,4,,,kamal rural napa
bidhyodaya,1,5,,,diktel rupakot majhuwagadhi napa
bidhyodaya,1,3,bidhyodaya pravi,,maijogmai rural napa
bidhyodaya,1,4,bidhyodaya avi,,damak napa
bidhyodaya ebs,0,4,,,kanakai napa
bidhyodaya ma vi,0,5,,,diktel rupakot majhuwagadhi napa
bidhyodaya,2,5,,,khotehang rural napa
bidhyodaya sishu sadan,0,4,,,gauradaha napa
bidur ebs,0,4,bidur awasiya ebs,,bhadrapur napa
bidya baradayini,2,9,,,bhotkhola rural napa
bidya,1,3,bidya pravi,,ilam napa
bidya jyoti,1,12,bidya jyoti pravi,,phungling napa
bidya mandir,1,6,bidya mandir avi,,gramthan rural napa
bidya pokhari,1,1,bidhya pokhari pravi,bidya pokhari pravi,hatuwagadhi rural napa
bidyadhari basic,0,1,bidyadhari pravi,,ramprasad rai rural napa
bidyalaxmi ebs,0,4,,,damak napa
bidyapati academy,0,11,,,harinagar rural napa
bidyashwori,2,9,,,silichong rural napa
bidyodaya,1,5,bidhyodaya pravi,,rawa besi rural napa
bidyodaya ma vi,0,1,bidhyodaya ma vi,,bhojpur napa
bigutar ma vi,0,7,bigutar uchcha ma vi,bigutar uchcha ma vi,siddhicharan napa
bigyan educational academy,0,4,,,shivasatakshi napa
bigyan jyoti ebs,0,4,,,mechinagar napa
bihibare adharvut vi,0,1,bihibare adharvut vi shadananda na pa boya bhojpur,bihibare avi boya,shadananda napa
bijay shanti ebs,0,11,,,bhokraha narsing rural napa
bijaya,1,12,bijaya nimavi,,phaktanglung rural napa
bijaya,1,3,bijaya avi,,phakphokthum rural napa
bijaya,1,1,bijay pravi,,arun rural napa
bijaya,1,7,bijaya pravi,,chisankhugadhi rural napa
bijaya,2,5,,,jantedhunga rural napa
bijayabas,1,1,bijaybas pravi,,arun rural napa
bikas,2,9,bikash pravi,,chichila rural napa
bimire,2,6,,,kerabari rural napa
bina ma vi,0,5,,,khotehang rural napa
bina montessori vi,0,4,,,kanakai napa
binapani ma vi,0,3,,,ilam napa
binda basini,2,9,binda basini pravi,,panchakhapan napa
bindabasini  bildu,1,7,bindabasini adharhhut vi,bindabasini pravi,molung rural napa
binod,1,9,binod pravi,,madi napa
binod laligurans ebs,0,9,,,dharmadevi napa
binod ma shool,0,9,binod ma vi,,madi napa
binti binayak,1,3,binti binayak a via,binti binayak pravi,mai napa
bipudham,1,12,bipudham nimavi,,phaktanglung rural napa
birarjunekaushika,1,7,birarjunekaushika pravi,,chisankhugadhi rural napa
birat arjun ebs,0,4,,,birtamod napa
birat bahira ma vi biratnagar,0,6,birat bahira ma vi,,biratnagar napa city
birat,1,4,birat avi,,birtamod napa
birat co operative ebs,0,6,,,biratnagar napa city
birat jyoti english boarding ma vi,0,4,birat jyoti ebs,,birtamod napa
birat keriya academy,0,6,,,biratnagar napa city
birat mahendra ratri ma vi,0,6,mahendra ratri ma vi,,biratnagar napa city
birat morden public academy,0,6,,,biratnagar napa city
birat,2,6,,,biratnagar napa city
birat vi,0,11,,,dewanganj rural napa
birat shiksha sadan ebs,0,6,,,biratnagar napa city
birat victoriya memorial ma vi,0,6,,,biratnagar napa city
birendra aa viidyalaya,0,14,birendra aa viidyalaya bhantabari,birendra nimavi bhantabari,katari napa
birendra,1,6,,,rangeli napa
birendra ma vi,0,1,birendra ma vi,,salpasilichho rural napa
birendra sarbajanik ma vi amardha sunawarshi morang,0,6,birendra sarbajanik ma vi,,sunawarshi napa
birendra ma vi,0,12,birendra uchha ma vi,,phungling napa
birendra ma vi,0,3,birendra ma via,birendra avi,mai napa
birendra ma vi,0,3,birendra ma vi,,suryodaya napa
birendra ma vi,0,4,birendra ma vi,,bhadrapur napa
birendra ma vi,0,6,birendra m v,,gramthan rural napa
birendra ma vi,0,6,birendra avi,,belbari napa
birendra ma vi,0,6,birendra ma vi,,gramthan rural napa
birendrajyoti  piple,1,14,birendrajyoti nimavi barahapiple,,limchungbung rural napa
birta education foundation,0,4,,,birtamod napa
bishal ebs,0,6,,,sunawarshi napa
bishnu a bidhalaya,0,9,bishnu avi,,dharmadevi napa
bishnu amar,1,3,bishnu amar avi,,rong rural napa
bishnu  koshi rural municipality sunsari,1,11,bishnu pravi,,koshi rural napa
bishnu bhagawati ebs,0,4,bishnu bhagawati ebs,,birtamod napa
bishnu jyoti,1,3,bishnu jyoti pravi,,suryodaya napa
bishnu memorial ma vi dharan,0,11,,,dharan sub napa city
bishnu,2,6,,,biratnagar napa city
bishnu ma vi,0,3,bishnu ma vi,,phakphokthum rural napa
bishwa jyoti basic level vi,0,9,bishwa jyoti basic level vi saune sankhuwasabha,bishwo jyoti pravi,dharmadevi napa
bishwapremi,1,9,bishwo premi pravi,,madi napa
bishwo bidhyodaya,1,1,bishwo bidhyodaya pravi,,arun rural napa
bishwo jyoti,1,5,bishwo jyoti avi,,jantedhunga rural napa
bishwo jyoti,1,12,bishwo jyoti pravi,,pathivara yangwarak rural napa
bisic vi bellha,0,14,aa vi,avi sibai belha,chaudandigadhi napa
bismure,1,12,bismure pravi,,aathrai tribeni rural napa
biswakanchan  adheri,1,14,biswakanchan pravi andheri,,udayapurgadhi rural napa
biswanath sanskrit,1,6,biswa nath sanskrit vi,,pathari shanishchare napa
bloom nepal vi itahari,0,11,sunshine academy itahari,,itahari sub napa city
blooming buds montassori,0,4,,,birtamod napa
blooming kindergarten montessori vi,0,11,blooming kinder garten montessori,,itahari sub napa city
blooming lotus english ma vi,0,11,blooming lotus ebs,,itahari sub napa city
blue bells academy,0,4,,,kachankawal rural napa
blue bells academy,0,3,,,ilam napa
blue heaven ebs,0,4,,,buddhashanti rural napa
blue heaven education foundation ebs arjundhara,0,4,blue heaven education foundation english vi,,arjundhara napa
blue line horizon ebs,0,14,,,triyuga napa
bluebell academy,0,4,blue bell academy,,birtamod napa
boarding ma vidhalaya,0,11,boarding ebs,,itahari sub napa city
bohoridanda,2,5,,,diktel rupakot majhuwagadhi napa
bouddha,1,7,bouddha pravi,,chisankhugadhi rural napa
bouddhadham ma vi,0,3,bouddha dham ma vi,,suryodaya napa
boudhamode ebs,0,4,boudhamod ebs,baudhamod ebs,mechinagar napa
bp,1,6,bp pravi,,ratuwamai napa
bp a,0,11,bp pravi,,dewanganj rural napa
bp,1,11,bp nimavi,,harinagar rural napa
bp,1,11,bp avi,,duhabi napa
bp a viidayalay veruwa sunawarshi,0,6,bp a viidayalay veruwa sunwarshi,bp pravi,sunawarshi napa
bp,1,11,bp pravi,,duhabi napa
bp  chhathar tehrathum,1,13,bp pravi,,chhathar rural napa
bp budhmal karma dharma,1,11,bp budhmal karma dharma pravi,,koshi rural napa
bp memorial,2,11,,,inaruwa napa
bp,2,6,,,dhanapalthan rural napa
bp,2,6,,,sundarharaincha napa
bp,2,6,,,budhiganga rural napa
bp,2,11,,,barahkshetra napa
bp,2,11,,,barahkshetra napa
bp,2,11,,,duhabi napa
bp smriti adharvut v,0,11,bp smriti pravi,,harinagar rural napa
bramhadev uranw mandela smriti basic schoo,0,11,bramhadev uranw mandela smriti avi,bramhadev uranw mandela smriti pravi,bhokraha narsing rural napa
brighfuture montessori,0,4,,,birtamod napa
bright angels ma vi,0,6,,,biratnagar napa city
bright carrer public eng ebs,0,6,,,pathari shanishchare napa
bright ebs,0,11,,,inaruwa napa
bright future academy chaudandigadhi,0,14,bright future ebs basaha,,chaudandigadhi napa
bright future ebs,0,3,,,phakphokthum rural napa
bright future ebs,0,4,,,buddhashanti rural napa
bright future ebs,0,11,,,koshi rural napa
bright future ebs,0,11,,,barju rural napa
bright future ebs,0,1,bright future ebs,,shadananda napa
bright future ebs,0,11,bright future ebs,,itahari sub napa city
bright future ebs,0,1,,,bhojpur napa
bright future ebs,0,6,,,jahada rural napa
bright future montessori,0,11,,,ramdhuni napa
bright future montessori ebs,0,11,,,ramdhuni napa
bright future national ebs birendra bazar siddipur,0,14,,,chaudandigadhi napa
bright future ma vi,0,6,,,sundarharaincha napa
bright khotang academy,0,5,,,jantedhunga rural napa
bright star ebs,0,4,,,bhadrapur napa
bright star ebs,0,5,,,diprung chuichumma rural napa
bright sunrise ebs,0,6,bright sunrise boarding shanishchare,,pathari shanishchare napa
brighter ebs,0,4,brighter ebs,,arjundhara napa
brighter star ebs,0,4,brighter star ebs,bright star ebs,damak napa
brilliand ebs,0,11,,,barju rural napa
brilliant academy,0,6,,,urlabari napa
brilliant academy udayapur,0,14,,,triyuga napa
brilliant ebs,0,6,brilliant english boarding vi urlabari,briliant ebs,urlabari napa
brilliant ebs,0,11,brilliant ebs,,ramdhuni napa
brilliant pupils' ma vi arjundhara,0,4,brilliant pupils' ma vi arjundhara,brilliant pupil's ma vi,arjundhara napa
budanilkantha,1,3,budanilkantha pravi,,suryodaya napa
buddha adarsha ebs dharan,0,11,buddha adarsha boarding vi,buddha aadarsha boarding vi,dharan sub napa city
buddha adarsha ma vi,0,4,buddha adarsha ma vi,,buddhashanti rural napa
buddha,1,6,buddha avi,buddha pravi,sundarharaincha napa
buddha,1,12,buddha pravi,,aathrai tribeni rural napa
buddha,1,3,buddha a bidyalya,buddha pravi,mai napa
buddha,1,4,buddha pravi,,kachankawal rural napa
buddha,1,13,buddha pravi,,aathrai rural napa
buddha,1,7,buddha avi,buddha pravi,khijidemba rural napa
buddha,1,7,buddha nimavi,,khijidemba rural napa
buddha,1,14,shree buddha avi,,katari napa
buddha  khasre,1,7,buddha pravi,,chisankhugadhi rural napa
buddha ebs,0,6,,,gramthan rural napa
