school_id,school_1,school_id_B,name,district_id,district_id,Matched_District,root_school_name,School_name_transliterated,School_level,school_levels,School_name,Fuzzy_match_score,Match_Type
1967,परोपकार आवि धादिङ,34930,paropakar basic school,31,31,dhading,paropakar,paropakara,आवि,avi,परोपकार,3.0,"District: complete, School level: complete, Root name: complete"
1966,जलमुखी प्रावि चैनपुर धादिङ,12416,jana mukhi  primary school,31,2,dhading,jana mukhi,jalamukhi,प्रावि,pravi,जलमुखी,2.5,"District: no match, School level: complete, Root name: complete"
1968,स्वामीपोखरी प्रावि गुल्मी,54591,rampokhari pra v,51,51,gulmi,rampokhari,svamipokhari,प्रावि,pravi,स्वामीपोखरी,3.0,"District: complete, School level: complete, Root name: complete"
1969,भगवति प्रावि गुल्मी,5703,bhagawati pra v,51,51,gulmi,bhagawati,bhagavati,प्रावि,pravi,भगवति,3.0,"District: complete, School level: complete, Root name: complete"
1970,पण्डितचौर प्रावि धादिङ,34903,pandit chaur basic school,31,31,dhading,pandit chaur,panditachaura,प्रावि,avi,पण्डितचौर,2.5,"District: complete, School level: no match, Root name: complete"
1971,शुभशान्ति आवि चितवन,3682,basic school bairahani,29,29,chitwan,bairahani,shubhashanti,आवि,avi,शुभशान्ति,2.0,"District: complete, School level: complete, Root name: partial"
1972,बसन्त प्रावि धादिङ,1558,basanta pra v,31,4,dhading,basanta,basanta,प्रावि,pravi,बसन्त,2.5,"District: no match, School level: complete, Root name: complete"
1973,लक्ष्मी प्रावि कैलाली,7308,bansghari pra v,76,76,kailali,bansghari,lakshmi,प्रावि,pravi,लक्ष्मी,2.0,"District: complete, School level: complete, Root name: partial"
1974,पदम प्रावि कैलाली,73076,padma pra v,76,76,kailali,padma,padama,प्रावि,pravi,पदम,3.0,"District: complete, School level: complete, Root name: complete"
1975,विधा ज्योति मावि बर्दिया,5841,bidya jyoti pra v,58,58,bardiya,bidya jyoti,vidha jyoti,मावि,pravi,विधा ज्योति,2.5,"District: complete, School level: no match, Root name: complete"
1977,भिम आर्दश आवि भक्तपुर,3883,bhim adarsha basic school,24,24,bhaktapur,bhim adarsha,bhima ardasha,आवि,avi,भिम आर्दश,3.0,"District: complete, School level: complete, Root name: complete"
1976,जलदेबी प्रावि धादिङ,12276,jalpadevi pra v,31,5,dhading,jalpadevi,jaladebi,प्रावि,pravi,जलदेबी,2.5,"District: no match, School level: complete, Root name: complete"
1978,पशुपति प्रावि धादिङ,14626,pashupati pra v,31,11,dhading,pashupati,pashupati,प्रावि,pravi,पशुपति,2.5,"District: no match, School level: complete, Root name: complete"
1979,सूर्यकुण्ड प्रावि धादिङ,37255,sundari pra v,31,31,dhading,sundari,suryakunda,प्रावि,pravi,सूर्यकुण्ड,2.0,"District: complete, School level: complete, Root name: partial"
1981,सिद्धि शारदा प्रावि भक्तपुर,37021,siddhi sarada pra v,24,24,bhaktapur,siddhi sarada,siddhi sharada,प्रावि,pravi,सिद्धि शारदा,3.0,"District: complete, School level: complete, Root name: complete"
1980,सहिद भरत ढुंगाना स्मृति आवि विदुर नुवाकोट,35509,sahid bharat dhungana memorial basic school,30,30,nuwakot,sahid bharat dhungana memorial,sahida bharata dhumgana smrriti,आवि,avi,सहिद भरत ढुंगाना स्मृति,2.0,"District: complete, School level: complete, Root name: partial"
1982,कोपिला प्रावि भक्तपुर,21786,kopila pra vi,24,17,bhaktapur,kopila,kopila,प्रावि,pravi,कोपिला,2.5,"District: no match, School level: complete, Root name: complete"
1983,वासु मावि भक्तपुर,3288,ashapuri pra v,24,24,bhaktapur,ashapuri,vasu,मावि,pravi,वासु,1.5,"District: complete, School level: no match, Root name: partial"
1985,राष्ट्रिय मावि बल्चौर कैलाली,73310,rashtriya basic school,76,76,kailali,rashtriya,rashtriya,मावि,avi,राष्ट्रिय,2.5,"District: complete, School level: no match, Root name: complete"
1984,अरुण्ोादय मावि कैलाली,1248,arunodaya  basic school,76,4,kailali,arunodaya,arunoadaya,मावि,avi,अरुण्ोादय,2.0,"District: no match, School level: no match, Root name: complete"
1986,असर्फी साह आवि धनुषा,2125,"aavi nausaybhigha,",20,20,dhanusha,nausaybhigha,asarphi saha,आवि,avi,असर्फी साह,2.0,"District: complete, School level: complete, Root name: partial"
1987,पदमबहादुर मावि वलिथुम गुल्मी,5530,balechaur pra v,51,51,gulmi,balechaur,padamabahadura,मावि,pravi,पदमबहादुर,1.5,"District: complete, School level: no match, Root name: partial"
1988,इनद्र्रोदय प्रावि कैलाली,71487,indrodaya basic school,76,76,kailali,indrodaya,inadrrodaya,प्रावि,avi,इनद्र्रोदय,2.5,"District: complete, School level: no match, Root name: complete"
1989,जनप्रीय प्रावि कैलाली,12428,jana priya pra v,76,1,kailali,jana priya,janapriya,प्रावि,pravi,जनप्रीय,2.5,"District: no match, School level: complete, Root name: complete"
1990,किसिकोट आवि चन्द्रकोट,52753,kisikot basic school,2,51,dhankuta,kisikot,kisikota,आवि,avi,किसिकोट,2.5,"District: no match, School level: complete, Root name: complete"
1991,खडुदेबी प्रावि धादिङ,33105,kali devi pra v,31,31,dhading,kali devi,khadudebi,प्रावि,pravi,खडुदेबी,2.0,"District: complete, School level: complete, Root name: partial"
1993,चौतारा मावि सेमजोङ धादिङ,223,aa vi chatari,31,19,dhading,chatari,chautara,मावि,avi,चौतारा,2.0,"District: no match, School level: no match, Root name: complete"
1992,बेन्देदेबी प्रावि धादिङ,1603,beni pra v,31,6,dhading,beni,bendedebi,प्रावि,pravi,बेन्देदेबी,1.5,"District: no match, School level: complete, Root name: partial"
1994,आवि नौडेगा छरापट्टी सिरहा,15080,ravi basic school,19,6,siraha,ravi,avi,आवि,avi,आवि,2.5,"District: no match, School level: complete, Root name: complete"
1995,अमरावती मावि ज्वालामुखी गा पा धादिङ,37189,sthanapati secondaryschool,31,31,dhading,sthanapati,amaravati,मावि,mavi,अमरावती,2.0,"District: complete, School level: complete, Root name: partial"
1997,जनता प्रावि महारानीझोडा झापा,12716,janata pra v,4,4,jhapa,janata,janata,प्रावि,pravi,जनता,3.0,"District: complete, School level: complete, Root name: complete"
1996,जनकल्याण्ा मावि कैलाली,71594,jana kalyan pra v,76,76,kailali,jana kalyan,janakalyana,मावि,pravi,जनकल्याण्ा,2.5,"District: complete, School level: no match, Root name: complete"
1998,संस्कृत मावि धादिङ,3176,amrit basic school,31,31,dhading,amrit,samskrrita,मावि,avi,संस्कृत,1.5,"District: complete, School level: no match, Root name: partial"
1999,शमी भञ्ज्याङ मावि मैदी धादिङ,3751,bel bhanjyang pra v,31,31,dhading,bel bhanjyang,shami bha~njya~na,मावि,pravi,शमी भञ्ज्याङ,1.5,"District: complete, School level: no match, Root name: partial"
2001,चाँगुनारायण मावि चा न पा भक्तपुर,31372,changu narayan pra v,24,24,bhaktapur,changu narayan,cha.ngunarayana,मावि,pravi,चाँगुनारायण,2.5,"District: complete, School level: no match, Root name: complete"
2000,त्रिभुवन मावि कुर्घा गुल्मी,17288,tribhuvan basic school,51,8,gulmi,tribhuvan,tribhuvana,मावि,avi,त्रिभुवन,2.0,"District: no match, School level: no match, Root name: complete"
2002,पद्म मावि दरवारक्षेत्र भक्तपुर,14400,padam adharbhut vidhyalaya,24,11,bhaktapur,padam,padma,मावि,avi,पद्म,2,"District: no match, School level: no match, Root name: complete"
2003,खडग मावि रुपन्देही,52707,khadga basic school,49,51,rupandehi,khadga,khadaga,मावि,avi,खडग,2,"District: no match, School level: no match, Root name: complete"
