school_id,district,modified_name,modified_name_school_level,modified_name_root,modified_old_name1,modified_old_name1_school_level,modified_old_name1_root,modified_old_name2,modified_old_name2_school_level,modified_old_name2_root,district
22558,sarlahi,modan baba sa adharbhut bidhalay,,modan baba sa adharbhut bidhalay,modan baba sa pravi,pravi,modan baba sa,,,,sarlahi
22559,siraha,model academy,,model academy,,,,,,,siraha
22560,mahottari,model academy english boarding school,,model academy english boarding school,,,,,,,mahottari
22561,sarlahi,model bright career english boarding school,,model bright career english boarding school,,,,,,,sarlahi
22562,sarlahi,model english boarding school,,model english boarding school,,,,,,,sarlahi
22563,sarlahi,model eureka academy,,model eureka academy,,,,,,,sarlahi
22564,dhanusha,model montessori school,,model montessori school,,,,,,,dhanusha
22565,dhanusha,model public ebs,,model public ebs,,,,,,,dhanusha
22566,saptari,model mavi,mavi,model,,,,,,,saptari
22567,dhanusha,model mavi,mavi,model,,,,,,,dhanusha
22568,siraha,modern aadarsha ebs lahan,,modern aadarsha ebs lahan,,,,,,,siraha
22569,parsa,modern academy,,modern academy,,,,,,,parsa
22570,sarlahi,modern english boarding school,,modern english boarding school,,,,,,,sarlahi
22571,dhanusha,modern english mavi,mavi,modern english,,,,,,,dhanusha
22572,mahottari,modern galaxy english boarding school shamsi,,modern galaxy english boarding school shamsi,,,,,,,mahottari
22573,mahottari,modern gurukul boarding school,,modern gurukul boarding school,modern gurukul ebs,,modern gurukul ebs,,,,mahottari
22574,parsa,modern mavi,mavi,modern,,,,,,,parsa
22575,sarlahi,modern ideal english boarding school,,modern ideal english boarding school,,,,,,,sarlahi
22576,mahottari,modern shanti niketan english boarding school,,modern shanti niketan english boarding school,,,,,,,mahottari
22577,mahottari,modern sharada shiksha sadan english school,,modern sharada shiksha sadan english school,,,,,,,mahottari
22578,sarlahi,modern world vision academy,,modern world vision academy,,,,,,,sarlahi
22579,siraha,mohan educational academy pravi sukhipur,pravi,mohan educational academy  sukhipur,,,,,,,siraha
22580,saptari,mohan english boarding school,,mohan english boarding school,,,,,,,saptari
22581,dhanusha,monalisha public english school,,monalisha public english school,,,,,,,dhanusha
22582,dhanusha,monastic ebs,,monastic ebs,,,,,,,dhanusha
22583,rautahat,monastic international academy,,monastic international academy,,,,,,,rautahat
22584,saptari,moon light english school,,moon light english school,moon light english school kadmaha,,moon light english school kadmaha,moon light english school,,moon light english school,saptari
22585,sarlahi,moon light english school,,moon light english school,moon light mavi,mavi,moon light,moon light english school,,moon light english school,sarlahi
22586,siraha,moon light residential english school,,moon light residential english school,,,,,,,siraha
22587,saptari,moon star english boarding school,,moon star english boarding school,,,,,,,saptari
22588,rautahat,moonlight academy mavi,mavi,moonlight academy,,,,,,,rautahat
22589,siraha,moonlight educational academy,,moonlight educational academy,,,,,,,siraha
22590,dhanusha,moonlight educational academy,,moonlight educational academy,,,,,,,dhanusha
22591,parsa,moonlight english boarding school,,moonlight english boarding school,moonlight ebs,,moonlight ebs,,,,parsa
22592,dhanusha,moonlight mavi ebs,mavi,moonlight  ebs,,,,,,,dhanusha
22593,siraha,moonrise residential ebs,,moonrise residential ebs,,,,,,,siraha
22594,dhanusha,morning glory ebs,,morning glory ebs,,,,,,,dhanusha
22595,siraha,morning pearl educational academy siraha,,morning pearl educational academy siraha,morning pearl educational academy pravi siraha,pravi,morning pearl educational academy  siraha,,,,siraha
22596,mahottari,morning star ebs,,morning star ebs,,,,,,,mahottari
22597,saptari,mother memorial mavi,mavi,mother memorial,,,,,,,saptari
22598,mahottari,mother teresa english boarding school,,mother teresa english boarding school,,,,,,,mahottari
22599,mahottari,mother teresa kiddy convent english boarding school,,mother teresa kiddy convent english boarding school,mothor terressa kiddy convent e b s,,mothor terressa kiddy convent e b s,,,,mahottari
22600,dhanusha,mother teresa public school,,mother teresa public school,,,,,,,dhanusha
22601,siraha,mother's pride montesori school,,mother's pride montesori school,,,,,,,siraha
22602,mahottari,motherland boarding school,,motherland boarding school,,,,,,,mahottari
22603,siraha,motherland english boarding school,,motherland english boarding school,,,,,,,siraha
22604,saptari,motherland public school,,motherland public school,,,,,,,saptari
22605,parsa,motherland school,,motherland school,,,,,,,parsa
22606,parsa,mothers academy,,mothers academy,,,,,,,parsa
22607,siraha,mount academy english boarding school mirchaiya,,mount academy english boarding school mirchaiya,mount academy ebs mirchaiya,,mount academy ebs mirchaiya,,,,siraha
22608,parsa,mount edmund ebs,,mount edmund ebs,,,,,,,parsa
22609,mahottari,mount everest buddha sita english boarding school bardibas khayarmara,,mount everest buddha sita english boarding school bardibas khayarmara,mt everest buddha sita eng boa school bardiba,,mt everest buddha sita eng boa school bardiba,,,,mahottari
22610,sarlahi,mount everest english boarding school,,mount everest english boarding school,,,,,,,sarlahi
22611,saptari,mount everest english mavi,mavi,mount everest english,mount everest english mavi shambhunath saptari,mavi,mount everest english  shambhunath saptari,mount everest english boarding school shambhunath saptari,,mount everest english boarding school shambhunath saptari,saptari
22612,saptari,mount everest paradise academy bode barsain saptari,,mount everest paradise academy bode barsain saptari,mount everest paradise academy,,mount everest paradise academy,,,,saptari
22613,rautahat,mount everest residential mavi,mavi,mount everest residential,,,,,,,rautahat
22614,siraha,mount everest mavi,mavi,mount everest,mount everest mavi,mavi,mount everest,mount everest ebs,,mount everest ebs,siraha
22615,bara,mount everest mavi,mavi,mount everest,,,,,,,bara
22616,siraha,mount everest mavi golbazar pravi,pravi,mount everest mavi golbazar,mount everest ebschool,,mount everest ebschool,,,,siraha
22617,dhanusha,mount everst english boarding sachool,,mount everst english boarding sachool,vishwa viveka shiksha sadan,,vishwa viveka shiksha sadan,,,,dhanusha
22618,parsa,mount hermon mavi,mavi,mount hermon,,,,,,,parsa
22619,sarlahi,mount kanchanjunga english academy,,mount kanchanjunga english academy,,,,,,,sarlahi
22620,parsa,mount makalu english boarding school,,mount makalu english boarding school,,,,,,,parsa
22621,parsa,mount star english boarding school,,mount star english boarding school,,,,,,,parsa
22622,saptari,mukeshwarnath pravi basbiti,pravi,mukeshwarnath  basbiti,,,,,,,saptari
22623,sarlahi,mukteshwar ganesh ramsakhi janata mavi,mavi,mukteshwar ganesh ramsakhi janata,mukteshwar ganesh ramsakhi janta mavi,mavi,mukteshwar ganesh ramsakhi janta,mukteshwor ganesh ramsakhi janta mavi,mavi,mukteshwor ganesh ramsakhi janta,sarlahi
22624,rautahat,munali child ebs,,munali child ebs,,,,,,,rautahat
22625,saptari,munar janata ra pravi dholbaja,pravi,munar janata ra  dholbaja,munar janata pravi,pravi,munar janata,,,,saptari
22626,mahottari,munari rastriya avi bhatauliya,avi,munari rastriya  bhatauliya,munari pravi,pravi,munari,,,,mahottari
22627,rautahat,munna bbk,,munna bbk,,,,,,,rautahat
22628,mahottari,munni mishri janata avi,avi,munni mishri janata,munny mishri ja pravi,pravi,munny mishri ja,,,,mahottari
22629,mahottari,munsif mavi,mavi,munsif,,,,,,,mahottari
22630,saptari,musaharniya avi samserpur,avi,musaharniya  samserpur,musaharniyan pravi,pravi,musaharniyan,,,,saptari
22631,sarlahi,muslim kanya madrassa,,muslim kanya madrassa,,,,,,,sarlahi
22632,mahottari,muslim samudayik gulsen madina madrassa,,muslim samudayik gulsen madina madrassa,,,,,,,mahottari
22633,siraha,nabodaya awasiya mavi bishnupur,mavi,nabodaya awasiya  bishnupur,nabodaya ebs,,nabodaya ebs,,,,siraha
22634,saptari,nabodaya pravi,pravi,nabodaya,,,,,,,saptari
22635,siraha,nagendra ganga gohiwar avi nawakatol,avi,nagendra ganga gohiwar  nawakatol,nagendra ganga gohiwar pravi nawakatol,pravi,nagendra ganga gohiwar  nawakatol,,,,siraha
22636,bara,naikatola pravi,pravi,naikatola,pravi naikatola,pravi,naikatola,,,,bara
22637,bara,namaskar english boarding school,,namaskar english boarding school,,,,,,,bara
22638,sarlahi,namo budha sa pravi,pravi,namo budha sa,,,,,,,sarlahi
22639,sarlahi,namobuddha pravi,pravi,namobuddha,namobudha pravi,pravi,namobudha,,,,sarlahi
22640,sarlahi,namodit english medioum boarding school,,namodit english medioum boarding school,,,,,,,sarlahi
22641,rautahat,namuna english awasiya school,,namuna english awasiya school,,,,,,,rautahat
22642,sarlahi,namuna gyanodaya academy,,namuna gyanodaya academy,namuna gyanodaya academy rajghat,,namuna gyanodaya academy rajghat,namuna gyanodaya academy,,namuna gyanodaya academy,sarlahi
22643,saptari,namuna sunshine english boarding school,,namuna sunshine english boarding school,namuna sunshine ebs saptakoshi balardah saptari,,namuna sunshine ebs saptakoshi balardah saptari,,,,saptari
22644,dhanusha,nand ji aadharbhut vi bashiya janakpurdham,,nand ji aadharbhut vi bashiya janakpurdham,madrassa faijul islam dayami basahiya,,madrassa faijul islam dayami basahiya,,,,dhanusha
22645,saptari,nand uma public mavi,mavi,nand uma public,nanda mavi,mavi,nanda,,,,saptari
22646,siraha,nanda baba avi baltiya,avi,nanda baba  baltiya,nanda baba pravi,pravi,nanda baba,,,,siraha
22647,bara,nandalal kanchan pravi banjariya,pravi,nandalal kanchan  banjariya,,,,,,,bara
22648,siraha,nandan avi madayan,avi,nandan  madayan,nandan ni mavi madayan nandanpur,mavi,nandan ni  madayan nandanpur,,,,siraha
22649,parsa,napal rastriya avi kauwabankataiya,avi,napal rastriya  kauwabankataiya,,,,,,,parsa
22650,dhanusha,narayan baba dalit pravi sapahi ebs,pravi,narayan baba dalit  sapahi ebs,,,,,,,dhanusha
22651,siraha,narayan ebs,,narayan ebs,,,,,,,siraha
22652,sarlahi,narayan janata mavi,mavi,narayan janata,narayan janta mavi,mavi,narayan janta,,,,sarlahi
22653,sarlahi,narayan janata pravi keshargunj,pravi,narayan janata  keshargunj,narayan janata nimavi,nimavi,narayan janata,,,,sarlahi
22654,bara,narayan pravi batara,pravi,narayan  batara,,,,,,,bara
22655,sarlahi,narayan mavi keshargunj,mavi,narayan  keshargunj,narayan mavi keshargunj,mavi,narayan  keshargunj,narayan mavi,mavi,narayan,sarlahi
22656,sarlahi,narayani academy,,narayani academy,,,,,,,sarlahi
22657,parsa,narayani academy,,narayani academy,,,,,,,parsa
22658,rautahat,narayani english boarding school,,narayani english boarding school,,,,,,,rautahat
22659,saptari,narendra memorial janata sec,,narendra memorial janata sec,,,,,,,saptari
22660,dhanusha,narmada residential ebs,,narmada residential ebs,,,,,,,dhanusha
22661,siraha,narsingh avi jijhaul,avi,narsingh  jijhaul,narsingh pravi jijhaul,pravi,narsingh  jijhaul,,,,siraha
22662,bara,nathuni avi,avi,nathuni,nathuni pravi,pravi,nathuni,,,,bara
22663,sarlahi,nathuni bijay avi pathsala,avi,nathuni bijay  pathsala,nathuni bijay pravi,pravi,nathuni bijay,,,,sarlahi
22664,dhanusha,nathuni goit avi,avi,nathuni goit,,,,,,,dhanusha
22665,siraha,national academy lahan,,national academy lahan,,,,,,,siraha
22666,parsa,national academy mavi,mavi,national academy,,,,,,,parsa
22667,dhanusha,national avi bahunmara,avi,national  bahunmara,pravi bahunmara,pravi,bahunmara,,,,dhanusha
22668,dhanusha,national avi hariharpur,avi,national  hariharpur,pravi hariharpur,pravi,hariharpur,,,,dhanusha
22669,dhanusha,national avi kalikabisambar,avi,national  kalikabisambar,pravi kalika bisambar,pravi,kalika bisambar,,,,dhanusha
22670,dhanusha,national avi kemlipur,avi,national  kemlipur,ra avi kemlipur,avi,ra  kemlipur,,,,dhanusha
22671,dhanusha,national avi madhubasa,avi,national  madhubasa,pravi madhubasa,pravi,madhubasa,,,,dhanusha
22672,dhanusha,national avi magartol,avi,national  magartol,pravi magartol,pravi,magartol,,,,dhanusha
22673,dhanusha,national avi naktajhij,avi,national  naktajhij,pravi naktajhij,pravi,naktajhij,,,,dhanusha
22674,dhanusha,national avi partitol,avi,national  partitol,ra pravi partitol,pravi,ra  partitol,,,,dhanusha
22675,dhanusha,national avi pushpawalpur,avi,national  pushpawalpur,ra avi pushpulpur,avi,ra  pushpulpur,,,,dhanusha
22676,dhanusha,national avi ratanpur,avi,national  ratanpur,ra avi ratanpur,avi,ra  ratanpur,,,,dhanusha
22677,dhanusha,national avi shreepur,avi,national  shreepur,ra nimavi sripur,nimavi,ra  sripur,,,,dhanusha
22678,dhanusha,national avi sugjor,avi,national  sugjor,pravi sugjor,pravi,sugjor,,,,dhanusha
22679,siraha,national english boarding school siraha pravi,pravi,national english boarding school siraha,national english boarding school siraha pravi dhangadhimai,pravi,national english boarding school siraha  dhangadhimai,,,,siraha
22680,rautahat,national english school,,national english school,,,,,,,rautahat
22681,parsa,national infotech,,national infotech,,,,,,,parsa
22682,parsa,national open model school,,national open model school,,,,,,,parsa
22683,bara,national public school bara,,national public school bara,national public school,,national public school,,,,bara
22684,mahottari,national mavi bahadurganj,mavi,national  bahadurganj,ra mavi bahadurgunj batauwa,mavi,ra  bahadurgunj batauwa,ra mavi bahadurgunj batauwa,mavi,ra  bahadurgunj batauwa,mahottari
22685,siraha,natural academy boarding english school golbazar,,natural academy boarding english school golbazar,,,,,,,siraha
22686,rautahat,nav dibya bal bikash kendra,,nav dibya bal bikash kendra,,,,,,,rautahat
22687,dhanusha,nav durga english boarding school,,nav durga english boarding school,,,,,,,dhanusha
22688,sarlahi,nav kiran english boarding school,,nav kiran english boarding school,navkiran ebs,,navkiran ebs,,,,sarlahi
22689,dhanusha,nav shanti vidhyashram birendrabazar,,nav shanti vidhyashram birendrabazar,,,,,,,dhanusha
22690,bara,nav suryodaya english boarding school,,nav suryodaya english boarding school,nav suryodaya ebs,,nav suryodaya ebs,,,,bara
22691,dhanusha,nava durga ebs hariharpur,,nava durga ebs hariharpur,,,,,,,dhanusha
22692,saptari,nava durga educational academy,,nava durga educational academy,,,,,,,saptari
22693,saptari,nava durga public boarding school,,nava durga public boarding school,,,,,,,saptari
22694,sarlahi,nava jana jagaran mavi,mavi,nava jana jagaran,nava jana jagaran mavi shankarpur,mavi,nava jana jagaran  shankarpur,nava jana jagaran mavi,mavi,nava jana jagaran,sarlahi
22695,rautahat,nava jyoti bbk,,nava jyoti bbk,,,,,,,rautahat
22696,saptari,nava jyoti children's paradise ebs,,nava jyoti children's paradise ebs,,,,,,,saptari
22697,siraha,nava jyoti montessori school,,nava jyoti montessori school,,,,,,,siraha
22698,mahottari,nava kshitij mavi,mavi,nava kshitij,nava kshitij mavi gaushala,mavi,nava kshitij  gaushala,nava kshitij mavi gaushala,mavi,nava kshitij  gaushala,mahottari
22699,parsa,navadeep academy,,navadeep academy,naavdeep academy,,naavdeep academy,,,,parsa
22700,sarlahi,navayug janata pravi manharwa,pravi,navayug janata  manharwa,navyugjanta pravi manharwa,pravi,navyugjanta  manharwa,,,,sarlahi
22701,parsa,navgawa mavi charangaha,mavi,navgawa  charangaha,mavi nawagawa chargaha,mavi,nawagawa chargaha,,,,parsa
22702,siraha,navjeevan pathshala,,navjeevan pathshala,navjeevan pathshala karjanha,,navjeevan pathshala karjanha,,,,siraha
22703,saptari,navodaya boarding school shishuwari,,navodaya boarding school shishuwari,navodaya boarding school pravi shishuwari,pravi,navodaya boarding school  shishuwari,nabodaya boarding school shishuwari,,nabodaya boarding school shishuwari,saptari
22704,siraha,naw sishu gyanjyoti english boarding school pravi,pravi,naw sishu gyanjyoti english boarding school,naw sishu gyanjyoti e b s pravi,pravi,naw sishu gyanjyoti e b s,,,,siraha
22705,bara,nawa adarsha pravi,pravi,nawa adarsha,,,,,,,bara
22706,rautahat,nawa binayak samudayik pravi,pravi,nawa binayak samudayik,,,,,,,rautahat
22707,dhanusha,nawa janjyoti english boarding school dhanusha pravi,pravi,nawa janjyoti english boarding school dhanusha,united international academy,,united international academy,,,,dhanusha
22708,dhanusha,nawa kshitiz english boarding school,,nawa kshitiz english boarding school,nawa kshitiz ebs bengadawar,,nawa kshitiz ebs bengadawar,nava kshitiz ebs bengadawar,,nava kshitiz ebs bengadawar,dhanusha
22709,dhanusha,nawa trijyoti ebs,,nawa trijyoti ebs,,,,,,,dhanusha
22710,sarlahi,nawa youbak pravi,pravi,nawa youbak,,,,,,,sarlahi
22711,dhanusha,nawa yuwak ja avi,avi,nawa yuwak ja,,,,,,,dhanusha
22712,sarlahi,nawajeewan vidhyashram mavi,mavi,nawajeewan vidhyashram,nava jeewan vidhyashram mavi jutpani,mavi,nava jeewan vidhyashram  jutpani,,,,sarlahi
22713,siraha,nawakali avi baluwatol,avi,nawakali  baluwatol,nawakali pravi baluwatol,pravi,nawakali  baluwatol,,,,siraha
22714,rautahat,naya asha english boarding school,,naya asha english boarding school,naya asha ebs,,naya asha ebs,,,,rautahat
22715,dhanusha,naya jeewan shaikshik durbar,,naya jeewan shaikshik durbar,nawajivan ebs,,nawajivan ebs,,,,dhanusha
22716,dhanusha,naya nepal dalit ra pravi,pravi,naya nepal dalit ra,naya nepal dalit ra pra bi,,naya nepal dalit ra pra bi,naya nepal dalit ra pravi,pravi,naya nepal dalit ra,dhanusha
22717,mahottari,naya pravi,pravi,naya,,,,,,,mahottari
22718,rautahat,naya pravi birta,pravi,naya  birta,,,,,,,rautahat
22719,rautahat,naya pravi badharwa,pravi,naya  badharwa,naya pravi badharwa,pravi,naya  badharwa,,,,rautahat
22720,saptari,nayan sagarmatha english boarding school,,nayan sagarmatha english boarding school,,,,,,,saptari
22721,bara,ne avi shreepur,avi,ne  shreepur,,,,,,,bara
22722,bara,ne pravi benaulai,pravi,ne  benaulai,,,,,,,bara
22723,bara,ne pravi bharwaliya,pravi,ne  bharwaliya,,,,,,,bara
22724,bara,ne pravi buniyad,pravi,ne  buniyad,,,,,,,bara
22725,bara,ne pravi chainpur,pravi,ne  chainpur,,,,,,,bara
22726,bara,ne pravi gulriya beldari,pravi,ne  gulriya beldari,,,,,,,bara
22727,parsa,ne pravi inarwa,pravi,ne  inarwa,,,,,,,parsa
22728,bara,ne pravi jamuniya,pravi,ne  jamuniya,,,,,,,bara
22729,bara,ne pravi kanchanpur kukurbhuka,pravi,ne  kanchanpur kukurbhuka,,,,,,,bara
22730,parsa,ne pravi kauwaban,pravi,ne  kauwaban,,,,,,,parsa
22731,bara,ne pravi matiarwa,pravi,ne  matiarwa,,,,,,,bara
22732,mahottari,ne pravi mohanpur,pravi,ne  mohanpur,,,,,,,mahottari
22733,bara,ne pravi pheta,pravi,ne  pheta,,,,,,,bara
22734,bara,ne pravi shreenagar bairiya,pravi,ne  shreenagar bairiya,,,,,,,bara
22735,bara,ne pravi shreepur,pravi,ne  shreepur,,,,,,,bara
22736,bara,ne pravi siswa umjan,pravi,ne  siswa umjan,,,,,,,bara
22737,bara,ne pravi telkuwa,pravi,ne  telkuwa,,,,,,,bara
22738,bara,ne pravi tengrahar tole,pravi,ne  tengrahar tole,,,,,,,bara
22739,bara,ne pravi babhani,pravi,ne  babhani,ne pravi,pravi,ne,,,,bara
22740,bara,ne ra avi bijulpur rampur,avi,ne ra  bijulpur rampur,pravi bisulpur,pravi,bisulpur,,,,bara
22741,bara,ne ra avi chiljhapati,avi,ne ra  chiljhapati,pravi chilghapati,pravi,chilghapati,,,,bara
22742,bara,ne ra avi jagatapur,avi,ne ra  jagatapur,pravi jagatapur,pravi,jagatapur,,,,bara
