school_id_B,root_school_name_B,school_level_B,root_school_old_name1_B,root_school_old_name2_B,school_level_old_name2_B,school_level_old_name1_B,district_B,Fuzzy_match_score
31575,deurali prabi,,deurali,,,pravi,dolakha,
31576,deurali,pravi,deurali,,,pravi,dolakha,
31577,deurali,pravi,deurali,,,pravi,makwanpur,
31578,deurali  satpatre,pravi,deurali,,,avi,sindhuli,
31579,deurali rastriya  sundarbasti,avi,deurali,,,pravi,chitwan,
31580,deurali,mavi,deurali,,,mavi,nuwakot,
31581,deurali,mavi,,,,,dhading,
31582,deutis,pravi,,,,,makwanpur,
31583,dev balabhadreshwor,pravi,,,,,kavrepalanchok,
31584,dev briksha,avi,,,,,lalitpur,
31585,dev jyoti  bharatpur,avi,dev jyoti adharvhut vidhyalaya bharatpur,dev jyoti,nimavi,,chitwan,
31586,dev vidya griha,,,,,,lalitpur,
31587,devaki  / technical school,mavi,dewaki,,,mavi,makwanpur,
31588,devendrapur partiva ebs,,,,,,chitwan,
31589,devhit,pravi,,,,,makwanpur,
31590,devi,avi,devi,,,pravi,ramechhap,
31591,devi,avi,devi,,,nimavi,lalitpur,
31592,devi,avi,devi,,,pravi,bhaktapur,
31593,devi  vidyalaya,mavi,devi  bidhyalaya,devi,mavi,mavi,bhaktapur,
31594,devi nanda kumari,pravi,,,,,sindhupalchok,
31595,devi,pravi,,,,,ramechhap,
31596,devi,pravi,,,,,dolakha,
31597,devi,pravi,,,,,kavrepalanchok,
31598,devi,pravi,,,,,kathmandu,
31599,devi,pravi,,,,,makwanpur,
31600,devi raman,pravi,,,,,chitwan,
31601,devi,mavi,devi,,,mavi,dolakha,
31602,devibhanjyang national,avi,devi bhanjyang,,,pravi,chitwan,
31603,devishwari,pravi,devishwari,,,pravi,kavrepalanchok,
31604,devisthan,avi,devisthan,,,pravi,ramechhap,
31605,devisthan,avi,devisthan,,,avi,dolakha,
31606,devisthan,avi,devisthan,,,pravi,nuwakot,
31607,devisthan,avi,devisthan,,,pravi,dhading,
31608,devisthan  sahitar,avi,devisthan,,,pravi,ramechhap,
31609,devisthan,pravi,,,,,nuwakot,
31610,devisthan,pravi,,,,,dhading,
31611,devisthan,mavi,devisthan,devisthan,nimavi,mavi,kavrepalanchok,
31612,devitar,avi,devitar,,,nimavi,kavrepalanchok,
31613,devitar,avi,devitar,,,nimavi,makwanpur,
31614,devitar,mavi,devitar,devitar,avi,mavi,dolakha,
31615,devithan,pravi,devisthan,,,pravi,makwanpur,
31616,devithan  salu,pravi,,,,,ramechhap,
31617,devlingeshwor,mavi,devlingeshwor,devlingeshwor,avi,mavi,dolakha,
31618,dewaki dharam,avi,dewaki dharam,,,avi,nuwakot,
31619,deways international,avi,,,,,bhaktapur,
31620,dewy dawn academy,,diwidon academy school,,,,kathmandu,
31621,dhadakharka,avi,dadakharka,,,pravi,dhading,
31622,dhading,avi,dhading,,,nimavi,dhading,
31623,dhading boarding school,,,,,,dhading,
31624,dhading vision english school,,,,,,dhading,
31625,dhadkharka,avi,dhadkharka,,,pravi,nuwakot,
31626,dhamile  jhakridanda,pravi,dhamile,,,pravi,sindhuli,
31627,dhan kali,pravi,dhan kali,,,pravi,kavrepalanchok,
31628,dhanapati mahankal,pravi,,,,,nuwakot,
31629,dhandanda,avi,dhandanda,,,pravi,lalitpur,
31630,dhaneshwar,avi,dhaneshwor,,,pravi,sindhuli,
31631,dhaneshwori,avi,dhaneshwori,,,pravi,nuwakot,
31632,dhaneshwori,avi,dhaneshwori,,,pravi,nuwakot,
31633,dhaneshwori,pravi,,,,,ramechhap,
31634,dhaneshwori,pravi,,,,,sindhupalchok,
31635,dhaneswori,mavi,dhaneswori,,,mavi,sindhupalchok,
31636,dhanjala,avi,dhangjala,,,pravi,sindhupalchok,
31637,dhanmale,avi,dhanmale,,,avi,dolakha,
31638,dhanyeshwor,avi,dhanneshwor,dhanneshwor ni ma b,,avi,ramechhap,
31639,dhapakhel english boarding school,,dhapakhel ebs,,,,lalitpur,
31640,dhapasi,mavi,dhapasi,,,avi,kathmandu,
31641,dhapsung,avi,dhapsung,,,pravi,sindhupalchok,
31642,dharani,pravi,dharani,,,pravi,kavrepalanchok,
31643,dharapani,avi,dharapani,,,pravi,dhading,
31644,dharma bidyashram,pravi,,,,,kathmandu,
31645,dharma jyoti,avi,dharma jyoti,,,pravi,kavrepalanchok,
31646,dharmachhoiling gumba,,,,,,dolakha,
31647,dharmadwar,avi,dharmadwar,,,pravi,dhading,
31648,dharmashala,avi,,,,,dolakha,
31649,dharmasthali anaupacharik bidyalaya,,,,,,kathmandu,
31650,dharmeshwor,avi,dharmeshwor samudaik,,,nimavi,chitwan,
31651,dharne jyoti,mavi,dharne jyoti,darne jyoti,nimavi,mavi,kavrepalanchok,
31652,dhaulagiri,avi,dhaulagiri,,,pravi,nuwakot,
31653,dhauleshowary basic level,,dhoulashori,,,avi,sindhupalchok,
31654,dhirang,avi,dhirang,,,pravi,makwanpur,
31655,dhotar,avi,dhotar,,,pravi,sindhupalchok,
31656,dhruba jyoti,avi,dhruba jyoti,,,pravi,nuwakot,
31657,dhruba tara ebs,,,,,,kavrepalanchok,
31658,dhruba tara jana ekata  banka,pravi,dhruba tara  banka,dhruba tara,pravi,pravi,sindhuli,
31659,dhrubatara carnevali school,,dhrubatara english school,dhruba tara ebs,,,kathmandu,
31660,dhulikhel campus,,dhulikhel sanjiwani campus,,,,kavrepalanchok,
31661,dhulikhel,mavi,dhulikhel ebs,,,,kavrepalanchok,
31662,dhumra baraha,mavi,,,,,kathmandu,
31663,dhunge,avi,dhunge,,,nimavi,rasuwa,
31664,dhungeshwori,avi,dhungeshwori,,,pravi,dolakha,
31665,dhungeshwori,mavi,,,,,dolakha,
31666,dhungre devi,avi,dhungre devi,,,pravi,dolakha,
31667,dhungwang,pravi,,,,,chitwan,
31668,dhunibeshi,mavi,dhunibesi ebs,,,,dhading,
31669,dhunkharka english boarding school,,dhunkharka ebs,,,,kavrepalanchok,
31670,dhusa,avi,dhusa,,,pravi,dhading,
31671,dhuseni,avi,dhuseni,dhuseni,avi,avi,dhading,
31672,dhuseni,avi,dhuseni,,,nimavi,dhading,
31673,dhuskun,avi,,,,,sindhupalchok,
31674,dhuwakot,pravi,,,,,makwanpur,
31675,dhyola,avi,dhyola,,,pravi,bhaktapur,
31676,diamond ebs,,,,,,kathmandu,
31677,dibaya joti ebs,,,,,,dhading,
31678,dibya deep jyoti english,mavi,,,,,bhaktapur,
31679,dibya gyan academy,,,,,,chitwan,
31680,dibya jyoti,avi,dibya jyoti,,,pravi,kavrepalanchok,
31681,dibya jyoti english school,,divya jyoti ebs,,,,lalitpur,
31682,dibya netra community school,,,,,,kathmandu,
31683,dibyajyoti,avi,dibyajyoti,,,nimavi,makwanpur,
31684,dibyaratna boarding school,,dibyaratna ebs,,,,nuwakot,
31685,dibyashwori,avi,dibyashwori,,,avi,dolakha,
31686,dihi,avi,dihi,,,pravi,sindhupalchok,
31687,dikep mahadev,pravi,,,,,nuwakot,
31688,dikpal,pravi,,,,,sindhupalchok,
31689,dikshalaya nepal foundation,,silver shrine academy,,,,kathmandu,
31690,dikshanta academy,,,,,,kathmandu,
31691,dikshanta public school,,dishyanta ebs,,,,kathmandu,
31692,dikshyanta pathasala,,,,,,lalitpur,
31693,dildhunga,pravi,,,,,dolakha,
31694,dili,avi,dili,,,pravi,ramechhap,
31695,dilli sabitri,mavi,dilli sabitri,,,mavi,dhading,
31696,dilnetra memorial school,,,,,,kathmandu,
31697,dip ebs,,,,,,kathmandu,
31698,dip jwala boarding school,,,,,,kathmandu,
31699,dipendra maskey,,jana kalyan,,,pravi,sindhupalchok,
31700,dipendra,pravi,dipendra,,,pravi,rasuwa,
31701,dipika ebs,,,,,,kathmandu,
31702,diptimay bal awasiya bidhyalaya,,,,,,kathmandu,
