school_id_A,school_id_B,root_school_name_A,root_school_name_B,school_level_A,school_level_B,district_A,district_B,Fuzzy_match_score,Match_Type
19725,624,,,pravi,avi,dang,salyan,2.0,"District: no match, School level: no match, Root name: complete"
19729,624,,,avi,avi,kapilbastu,salyan,2.5,"District: no match, School level: complete, Root name: complete"
19732,31940,ganesha ra,ganesh surya,pravi,pravi,chitwan,nuwakot,2.5,"District: no match, School level: complete, Root name: complete"
19731,73311,rashtiraya,rashtriya,nimavi,avi,siraha,kailali,2.0,"District: no match, School level: no match, Root name: complete"
19734,12474,jana jagrriti,janajagriti,mavi,mavi,rupandehi,khotang,2.5,"District: no match, School level: complete, Root name: complete"
19733,23798,yuva,rupa,mavi,mavi,chitwan,rautahat,1.5,"District: no match, School level: complete, Root name: partial"
19735,41835,janavikasa vidyashrama,jana vikash vidhyashram,avi,avi,nawalparasi,nawalpur,2.5,"District: no match, School level: complete, Root name: complete"
19736,4296,maibala,bal kanya,pravi,pravi,tanahun,tanahun,2.0,"District: complete, School level: complete, Root name: partial"
19737,35115,svaviveka ra,shimara,pravi,pravi,chitwan,chitwan,2.0,"District: complete, School level: complete, Root name: partial"
19738,33441,ni vi ma,khairahani  madi,mavi,mavi,chitwan,chitwan,2.0,"District: complete, School level: complete, Root name: partial"
19739,74352,someshvara,someshwar,mavi,mavi,chitwan,baitadi,2.5,"District: no match, School level: complete, Root name: complete"
19740,1371,balakalyana,bal kalyan,avi,avi,tanahun,morang,2.5,"District: no match, School level: complete, Root name: complete"
19742,14948,ra,ram,pravi,pravi,chitwan,dhankuta,2.5,"District: no match, School level: complete, Root name: complete"
19746,4320,puvakhani,bal shaikshanik,mavi,mavi,tanahun,tanahun,2.0,"District: complete, School level: complete, Root name: partial"
19747,15726,shamkara,shankar,mavi,mavi,saptari,tehrathum,2.5,"District: no match, School level: complete, Root name: complete"
19748,434,bhamgeri,ajambari,pravi,pravi,tanahun,tanahun,2.0,"District: complete, School level: complete, Root name: partial"
19749,15623,sarvodaya,sarvodaya ebs,nimavi,,tanahun,jhapa,2.0,"District: no match, School level: no match, Root name: complete"
19751,31359,chandrayanai,chandra nayan,pravi,pravi,tanahun,nuwakot,2.5,"District: no match, School level: complete, Root name: complete"
19754,15397,sarasvati,saraswati,avi,avi,dang,taplejung,2.5,"District: no match, School level: complete, Root name: complete"
19753,624,,,mavi,avi,morang,salyan,2.0,"District: no match, School level: no match, Root name: complete"
19755,1347,naba chetana,bal chetana,pravi,pravi,salyan,khotang,2.5,"District: no match, School level: complete, Root name: complete"
19756,1998,siddheshvari,buddheshwari,mavi,mavi,panchthar,panchthar,2.0,"District: complete, School level: complete, Root name: partial"
19758,14948,ra,ram,pravi,pravi,chitwan,dhankuta,2.5,"District: no match, School level: complete, Root name: complete"
19757,31721,divakara smrriti,diwakar memorial,mavi,mavi,chitwan,chitwan,2.0,"District: complete, School level: complete, Root name: partial"
19759,42852,nepala shanti,nepal shanti,mavi,mavi,nawalparasi,nawalpur,2.5,"District: no match, School level: complete, Root name: complete"
19760,13272,krrishna,krishna,mavi,mavi,darchula,ilam,2.5,"District: no match, School level: complete, Root name: complete"
19761,62740,sarasvati ra,saraswati bal,avi,avi,chitwan,salyan,2.5,"District: no match, School level: complete, Root name: complete"
19762,3509,bala kumari,bal kumari,mavi,mavi,bhaktapur,kathmandu,2.5,"District: no match, School level: complete, Root name: complete"
19763,2138,kaileshvara,kapileshwar,mavi,avi,ramechhap,dhanusha,2.0,"District: no match, School level: no match, Root name: complete"
19764,4113,paudura,anadu,avi,avi,kaski,kaski,2.0,"District: complete, School level: complete, Root name: partial"
19765,14948,ra,ram,pravi,pravi,chitwan,dhankuta,2.5,"District: no match, School level: complete, Root name: complete"
19766,14644,ratapura,patapur,nimavi,pravi,chitwan,ilam,2.0,"District: no match, School level: no match, Root name: complete"
19767,14948,ra,ram,pravi,pravi,chitwan,dhankuta,2.5,"District: no match, School level: complete, Root name: complete"
19768,15514,sarasvati,saraswati,nimavi,nimavi,sarlahi,sunsari,2.5,"District: no match, School level: complete, Root name: complete"
19770,358,lakhanabhai,adarsha jana shakti,pravi,pravi,kavrepalanchok,kavrepalanchok,2.0,"District: complete, School level: complete, Root name: partial"
19771,14948,ra,ram,pravi,pravi,chitwan,dhankuta,2.5,"District: no match, School level: complete, Root name: complete"
19773,35612,samjivani,sanjivani,mavi,avi,kavrepalanchok,dolakha,2.0,"District: no match, School level: no match, Root name: complete"
19774,624,,,mavi,avi,chitwan,salyan,2.0,"District: no match, School level: no match, Root name: complete"
19776,41297,gamupharka,gaun pharka,mavi,avi,kaski,kaski,2.5,"District: complete, School level: no match, Root name: complete"
19775,53557,saddheshvara,mahendra,mavi,mavi,banke,banke,2.0,"District: complete, School level: complete, Root name: partial"
19778,21907,uma,ma,nimavi,pravi,kaski,sarlahi,2.0,"District: no match, School level: no match, Root name: complete"
19780,41966,janata,janata,mavi,mavi,salyan,nawalpur,2.5,"District: no match, School level: complete, Root name: complete"
19781,4947,dayananda,dayananda,avi,pravi,kaski,kaski,2.5,"District: complete, School level: no match, Root name: complete"
19782,4157,ratnarajya kanya,arba bijaya,mavi,mavi,kaski,kaski,2.0,"District: complete, School level: complete, Root name: partial"
19783,12496,janaki,janak,avi,avi,tanahun,morang,2.5,"District: no match, School level: complete, Root name: complete"
19786,35357,rashtriya,rastriya,avi,avi,mahottari,dolakha,2.5,"District: no match, School level: complete, Root name: complete"
19787,42636,matrrijagrriti,matrijagriti,pravi,avi,tanahun,tanahun,2.5,"District: complete, School level: no match, Root name: complete"
19789,34662,shantipura,shantipur,nimavi,nimavi,ilam,chitwan,2.5,"District: no match, School level: complete, Root name: complete"
19792,2138,kapileshvara,kapileshwar,avi,avi,ramechhap,dhanusha,2.5,"District: no match, School level: complete, Root name: complete"
19793,12367,j~nanajyoti,jana jyoti,pravi,pravi,dadeldhura,sunsari,2.5,"District: no match, School level: complete, Root name: complete"
19794,3110,gaiyashvari,airawati,avi,avi,ramechhap,ramechhap,2.0,"District: complete, School level: complete, Root name: partial"
19795,1444,jaladevi,baladevi,avi,avi,ramechhap,okhaldhunga,2.5,"District: no match, School level: complete, Root name: complete"
19796,624,,,avi,avi,ramechhap,salyan,2.5,"District: no match, School level: complete, Root name: complete"
19800,13979,mohana,mohanmaya,mavi,mavi,siraha,jhapa,2.5,"District: no match, School level: complete, Root name: complete"
19801,14948,ra,ram,pravi,pravi,rautahat,dhankuta,2.5,"District: no match, School level: complete, Root name: complete"
19802,54464,prrithvi,prithvi,nimavi,avi,bardiya,bardiya,2.5,"District: complete, School level: no match, Root name: complete"
19805,21916,ne ra,ekdara,nimavi,mavi,mahottari,mahottari,1.5,"District: complete, School level: no match, Root name: partial"
19807,7981,deveshvari,deviwshari,nimavi,pravi,bajhang,bajhang,2.5,"District: complete, School level: no match, Root name: complete"
19809,13050,kalika,kalika,mavi,mavi,sarlahi,taplejung,2.5,"District: no match, School level: complete, Root name: complete"
19810,624,,,avi,avi,parsa,salyan,2.5,"District: no match, School level: complete, Root name: complete"
19811,743,chaudhari,adhabagar,mavi,mavi,bajhang,bajhang,2.0,"District: complete, School level: complete, Root name: partial"
19812,21378,janata,janata,nimavi,avi,rautahat,rautahat,2.5,"District: complete, School level: no match, Root name: complete"
19813,11932,shri ra,him ganga,nimavi,nimavi,dhanusha,sankhuwasabha,1.5,"District: no match, School level: complete, Root name: partial"
19814,12526,janakalyana,janakalyan,mavi,mavi,siraha,bhojpur,2.5,"District: no match, School level: complete, Root name: complete"
19815,624,,,avi,avi,rukum paschim,salyan,2.5,"District: no match, School level: complete, Root name: complete"
19817,23156,bhalu kota,bhalu khop,pravi,pravi,rolpa,sarlahi,2.5,"District: no match, School level: complete, Root name: complete"
19816,31034,vinayaka vala,binayak bal,nimavi,avi,kavrepalanchok,kavrepalanchok,1.5,"District: complete, School level: no match, Root name: partial"
19818,11947,shivalaya,himalaya,mavi,mavi,kavrepalanchok,khotang,2.5,"District: no match, School level: complete, Root name: complete"
19819,11242,ganosha,danda,nimavi,nimavi,kavrepalanchok,taplejung,1.5,"District: no match, School level: complete, Root name: partial"
19821,31928,jogeshvara,ganesh,pravi,pravi,kavrepalanchok,kavrepalanchok,2.0,"District: complete, School level: complete, Root name: partial"
19820,15514,jorapati,saraswati,nimavi,nimavi,kavrepalanchok,sunsari,1.5,"District: no match, School level: complete, Root name: partial"
19823,56162,suryamukhi,suryamukhi,mavi,pravi,pyuthan,pyuthan,2.5,"District: complete, School level: no match, Root name: complete"
19825,5360,balivakasa,bal bikash,avi,avi,pyuthan,pyuthan,2.0,"District: complete, School level: complete, Root name: partial"
19824,3335,ratna chudeshvavara,bachchheshwar,nimavi,avi,kavrepalanchok,kavrepalanchok,1.5,"District: complete, School level: no match, Root name: partial"
19827,12118,jagadamba,jagadambi,pravi,pravi,pyuthan,morang,2.5,"District: no match, School level: complete, Root name: complete"
19832,36991,siddhasthana,siddhartha,pravi,pravi,pyuthan,sindhupalchok,2.5,"District: no match, School level: complete, Root name: complete"
19831,54754,eshvarya,salghari,pravi,pravi,pyuthan,pyuthan,2.0,"District: complete, School level: complete, Root name: partial"
19833,11379,bhakramadevi,dharmadevi,mavi,avi,kavrepalanchok,sankhuwasabha,2.0,"District: no match, School level: no match, Root name: complete"
19834,55371,chirayu,shree chirayu,mavi,mavi,pyuthan,pyuthan,2.0,"District: complete, School level: complete, Root name: partial"
19835,15557,sarasvati,saraswati,mavi,mavi,kavrepalanchok,taplejung,2.5,"District: no match, School level: complete, Root name: complete"
19836,21938,lakshmi,bhaluwahi,mavi,mavi,siraha,siraha,2.0,"District: complete, School level: complete, Root name: partial"
19838,1916,buddha,bouddha,avi,avi,pyuthan,okhaldhunga,2.5,"District: no match, School level: complete, Root name: complete"
19837,13205,kochiva,khuwa,nimavi,nimavi,pyuthan,taplejung,1.5,"District: no match, School level: complete, Root name: partial"
19839,31368,chandravati,chandrawati,pravi,avi,kavrepalanchok,kavrepalanchok,2.5,"District: complete, School level: no match, Root name: complete"
19840,31928,ganesha,ganesh,nimavi,pravi,kavrepalanchok,kavrepalanchok,2.5,"District: complete, School level: no match, Root name: complete"
19843,63617,tribhuvana jana,tribhuwan janata,mavi,mavi,salyan,rukum paschim,2.5,"District: no match, School level: complete, Root name: complete"
19844,3448,baluva,bal bikash,mavi,mavi,kavrepalanchok,kavrepalanchok,2.0,"District: complete, School level: complete, Root name: partial"
19846,3845,suryahimalaya,bhamarkote himalayan,avi,avi,kavrepalanchok,kavrepalanchok,2.0,"District: complete, School level: complete, Root name: partial"
19848,43086,prabha,prabha,mavi,mavi,baglung,myagdi,2.5,"District: no match, School level: complete, Root name: complete"
19847,36649,motivinayaka,shree moti binayak,avi,avi,lalitpur,lalitpur,2.0,"District: complete, School level: complete, Root name: partial"
19849,12474,jana jagrriti,janajagriti,mavi,mavi,baglung,khotang,2.5,"District: no match, School level: complete, Root name: complete"
19850,55282,arkhava~nga,shree arkhawang,mavi,mavi,gulmi,gulmi,2.0,"District: complete, School level: complete, Root name: partial"
19851,13675,mahakali,mahakali,mavi,mavi,kavrepalanchok,dhankuta,2.5,"District: no match, School level: complete, Root name: complete"
19853,56008,sitarama,sitaram,pravi,pravi,bajhang,kapilbastu,2.5,"District: no match, School level: complete, Root name: complete"
19854,7245,kalika pra li bajha~na,balbikas  kedarsyun jasuda bajhang,,avi,bajhang,bajhang,1.5,"District: complete, School level: no match, Root name: partial"
19855,71437,himalaya,himalaya,nimavi,avi,bajhang,bajhang,2.5,"District: complete, School level: no match, Root name: complete"
19856,11118,indrodaya,chandrodaya,pravi,pravi,kavrepalanchok,dhankuta,2.5,"District: no match, School level: complete, Root name: complete"
19858,1659,bhagavati,bhagawati,pravi,pravi,bajhang,sunsari,2.5,"District: no match, School level: complete, Root name: complete"
19862,4587,bhuju~ne,bhujunge,pravi,avi,baglung,baglung,2.5,"District: complete, School level: no match, Root name: complete"
19863,22767,ne ra,ne ra  babuain,mavi,mavi,bara,bara,2.0,"District: complete, School level: complete, Root name: partial"
19864,12852,rrimgeri,jimi,pravi,pravi,lalitpur,dhankuta,1.5,"District: no match, School level: complete, Root name: partial"
19865,33159,svaviveka,kalika,avi,avi,bhaktapur,bhaktapur,2.0,"District: complete, School level: complete, Root name: partial"
19866,31018,vidyadyishvari,bidyadhishwori,mavi,mavi,lalitpur,lalitpur,2.0,"District: complete, School level: complete, Root name: partial"
19867,15364,sharada,sarada,mavi,mavi,bhaktapur,khotang,2.5,"District: no match, School level: complete, Root name: complete"
19869,51427,gaeeli chaura,gaenli chaur,pravi,pravi,kaski,gulmi,2.5,"District: no match, School level: complete, Root name: complete"
19870,1778,bhrrikuti,bhrikuti,nimavi,avi,baglung,panchthar,2.0,"District: no match, School level: no match, Root name: complete"
19871,37024,sidhdi vinayaka,siddibinayak,pravi,pravi,bajhang,sindhuli,2.5,"District: no match, School level: complete, Root name: complete"
19872,72106,kanya,kanda,nimavi,mavi,bajhang,bajhang,2.5,"District: complete, School level: no match, Root name: complete"
19873,13683,dhachaya,mahakali,nimavi,nimavi,bajhang,sankhuwasabha,1.5,"District: no match, School level: complete, Root name: partial"
19877,32663,janata,jana ekta,mavi,pravi,sindhuli,sindhuli,2.5,"District: complete, School level: no match, Root name: complete"
19878,13839,manileka,mandika,mavi,pravi,baitadi,ilam,2.0,"District: no match, School level: no match, Root name: complete"
19879,73740,sambhusunanda,shambhu sunanda,pravi,avi,kailali,kailali,2.5,"District: complete, School level: no match, Root name: complete"
19880,15369,sharada,sarada,pravi,pravi,rolpa,jhapa,2.5,"District: no match, School level: complete, Root name: complete"
19882,1869,virendra,birendra,mavi,mavi,sunsari,bhojpur,2.5,"District: no match, School level: complete, Root name: complete"
19881,1740,dibyachakshu,bhasha,mavi,mavi,rukum purba,khotang,1.5,"District: no match, School level: complete, Root name: partial"
19884,15557,sarasvati,saraswati,mavi,mavi,palpa,taplejung,2.5,"District: no match, School level: complete, Root name: complete"
19885,52118,janapriya,jana priya,nimavi,pravi,palpa,palpa,2.5,"District: complete, School level: no match, Root name: complete"
19887,24434,shri si,shree laxmi,mavi,mavi,mahottari,mahottari,2.0,"District: complete, School level: complete, Root name: partial"
19888,7425,bhageshvara,bhageshwar,mavi,avi,dadeldhura,kailali,2.0,"District: no match, School level: no match, Root name: complete"
19889,44218,siddhanatha,siddhartha,mavi,mavi,dadeldhura,myagdi,2.5,"District: no match, School level: complete, Root name: complete"
19890,15529,sarasvati,saraswati,pravi,pravi,rolpa,tehrathum,2.5,"District: no match, School level: complete, Root name: complete"
19891,624,,,pravi,avi,rautahat,salyan,2.0,"District: no match, School level: no match, Root name: complete"
19892,16911,sitarama,sitaram,mavi,avi,dadeldhura,sunsari,2.0,"District: no match, School level: no match, Root name: complete"
19893,15557,sarasvati,saraswati,mavi,mavi,rukum paschim,taplejung,2.5,"District: no match, School level: complete, Root name: complete"
19894,11932,pashchima pahuna,him ganga,nimavi,nimavi,rupandehi,sankhuwasabha,1.5,"District: no match, School level: complete, Root name: partial"
19895,21930,pamchadhura,sahashram,mavi,mavi,mahottari,mahottari,2.0,"District: complete, School level: complete, Root name: partial"
19896,624,,,pravi,avi,dang,salyan,2.0,"District: no match, School level: no match, Root name: complete"
19897,53946,ne ra,ne ra  khokari,pravi,pravi,banke,banke,2.0,"District: complete, School level: complete, Root name: partial"
19898,55995,shuddhaedhana,sishu sadan,avi,avi,rupandehi,rupandehi,2.0,"District: complete, School level: complete, Root name: partial"
19900,624,,,mavi,avi,dang,salyan,2.0,"District: no match, School level: no match, Root name: complete"
19901,53946,ne ra,ne ra  khokari,pravi,pravi,banke,banke,2.0,"District: complete, School level: complete, Root name: partial"
19902,53946,ne ra,ne ra  khokari,pravi,pravi,banke,banke,2.0,"District: complete, School level: complete, Root name: partial"
19903,22723,ne ra,ne  bharwaliya,pravi,pravi,bara,bara,2.0,"District: complete, School level: complete, Root name: partial"
19904,53946,ne ra,ne ra  khokari,pravi,pravi,banke,banke,2.0,"District: complete, School level: complete, Root name: partial"
19905,41966,janata,janata,mavi,mavi,bara,nawalpur,2.5,"District: no match, School level: complete, Root name: complete"
19906,31337,nilabarahi,chandi bhairab,mavi,mavi,kathmandu,kathmandu,2.0,"District: complete, School level: complete, Root name: partial"
19907,31528,dakshina mahakali,daxin mahakali,pravi,avi,kathmandu,kathmandu,2.5,"District: complete, School level: no match, Root name: complete"
19908,6355,bhamka,bhakat,pravi,pravi,banke,jajarkot,2.5,"District: no match, School level: complete, Root name: complete"
19910,5833,bhuvara bhavani,bhuwar bhawani  binauna,mavi,mavi,banke,banke,2.0,"District: complete, School level: complete, Root name: partial"
19911,32913,ratanakora,janata,pravi,pravi,sindhupalchok,sindhupalchok,2.0,"District: complete, School level: complete, Root name: partial"
19912,1175,janavikasa,ananda,pravi,pravi,morang,morang,2.0,"District: complete, School level: complete, Root name: partial"
19913,34824,pamchakanya,pancha kanya,nimavi,avi,sindhupalchok,sindhupalchok,2.5,"District: complete, School level: no match, Root name: complete"
19914,149,yashodhara bauddha prayogapokhari,adarsha buddha,pravi,pravi,lalitpur,ilam,1.5,"District: no match, School level: complete, Root name: partial"
19915,12474,janajagrriti,janajagriti,mavi,mavi,sindhuli,khotang,2.5,"District: no match, School level: complete, Root name: complete"
19918,14626,pashupati,pashupati,pravi,pravi,sindhuli,sunsari,2.5,"District: no match, School level: complete, Root name: complete"
19917,383,sahasradhara,parewa danda,avi,avi,sindhuli,sindhuli,2.0,"District: complete, School level: complete, Root name: partial"
19919,3933,bhuvaneshvari,bhubaneshwari,avi,avi,sindhupalchok,rasuwa,2.5,"District: no match, School level: complete, Root name: complete"
19921,1776,beltara,bhola,nimavi,nimavi,sindhuli,sunsari,1.5,"District: no match, School level: complete, Root name: partial"
19922,12205,jaleshvari,jaleshwori,pravi,pravi,dhanusha,sankhuwasabha,2.5,"District: no match, School level: complete, Root name: complete"
19923,624,,,mavi,avi,sindhuli,salyan,2.0,"District: no match, School level: no match, Root name: complete"
19924,3345,omakareshvara,bageshwari,pravi,pravi,sindhuli,sindhuli,2.0,"District: complete, School level: complete, Root name: partial"
19925,34037,sumnamasuntela,manakamana,pravi,pravi,sindhuli,sindhuli,2.0,"District: complete, School level: complete, Root name: partial"
19926,624,,,pravi,avi,sindhuli,salyan,2.0,"District: no match, School level: no match, Root name: complete"
19927,624,,,mavi,avi,sindhuli,salyan,2.0,"District: no match, School level: no match, Root name: complete"
19928,11645,gamga,ganga,pravi,pravi,kavrepalanchok,taplejung,2.5,"District: no match, School level: complete, Root name: complete"
19929,624,,,avi,avi,sarlahi,salyan,2.5,"District: no match, School level: complete, Root name: complete"
19930,12546,janaka,janaki,mavi,mavi,lalitpur,morang,2.5,"District: no match, School level: complete, Root name: complete"
19931,13826,manakamana,manakamana,avi,avi,lalitpur,taplejung,2.5,"District: no match, School level: complete, Root name: complete"
19933,13686,mahamkala,mahakali,pravi,pravi,lalitpur,panchthar,2.5,"District: no match, School level: complete, Root name: complete"
19932,116,magara gamu,aagyansag gumba,pravi,pravi,lalitpur,khotang,1.5,"District: no match, School level: complete, Root name: partial"
19934,13769,mahendra,mahendrodaya,mavi,mavi,lalitpur,khotang,2.5,"District: no match, School level: complete, Root name: complete"
19935,35850,savala dhola,sawal dhola,mavi,pravi,dolpa,kathmandu,2.0,"District: no match, School level: no match, Root name: complete"
19938,74104,padma pavlika muktinarayana,shree padma public mukti narayan,mavi,mavi,doti,doti,2.0,"District: complete, School level: complete, Root name: partial"
19939,17329,udaya,udaya,nimavi,avi,kaski,sunsari,2.0,"District: no match, School level: no match, Root name: complete"
19940,4533,bhavani,bhawani,mavi,mavi,kaski,nawalpur,2.5,"District: no match, School level: complete, Root name: complete"
19943,55101,shamkarajanaseva,shankar janasewa,avi,pravi,arghakhanchi,arghakhanchi,2.5,"District: complete, School level: no match, Root name: complete"
19942,41053,ghalela,dhara,pravi,pravi,kaski,kaski,2.0,"District: complete, School level: complete, Root name: partial"
19944,3742,buddhabhavati pra,bauddha,mavi,mavi,ramechhap,ramechhap,2.0,"District: complete, School level: complete, Root name: partial"
19945,33324,nilakatheshvara,kantheshwar,mavi,mavi,ramechhap,ramechhap,2.0,"District: complete, School level: complete, Root name: partial"
19946,1375,balakalyana,bal kalyan,pravi,pravi,kaski,ilam,2.5,"District: no match, School level: complete, Root name: complete"
19947,1333,bala vikasa,bal bikas,pravi,avi,kaski,morang,2.0,"District: no match, School level: no match, Root name: complete"
19948,43278,rithumala,rithumala,pravi,avi,kaski,kaski,2.5,"District: complete, School level: no match, Root name: complete"
19949,3641,bramhayani,baradayani,avi,avi,sindhupalchok,bhaktapur,2.5,"District: no match, School level: complete, Root name: complete"
19950,41850,shri janajukta shahi,janajukta shahi,mavi,mavi,sarlahi,tanahun,2.5,"District: no match, School level: complete, Root name: complete"
19951,499,padamajyoti,amarjyoti,nimavi,pravi,tanahun,tanahun,2.5,"District: complete, School level: no match, Root name: complete"
19955,15557,sarasvati,saraswati,mavi,mavi,achham,taplejung,2.5,"District: no match, School level: complete, Root name: complete"
19954,74095,chaphamandau nepala rashtriya,shree nepal rashtriya,mavi,mavi,achham,achham,2.0,"District: complete, School level: complete, Root name: partial"
19957,37350,suryodaya,suryodaya sai,mavi,mavi,gorkha,lalitpur,2.5,"District: no match, School level: complete, Root name: complete"
19956,11644,guguda,ganga,nimavi,nimavi,achham,taplejung,1.5,"District: no match, School level: complete, Root name: partial"
19958,73197,tripura,pitripur,avi,avi,achham,baitadi,2.5,"District: no match, School level: complete, Root name: complete"
19960,15364,sharada,sarada,mavi,mavi,kavrepalanchok,khotang,2.5,"District: no match, School level: complete, Root name: complete"
19961,72073,kabheshvari,kalikeswori,mavi,mavi,achham,achham,2.0,"District: complete, School level: complete, Root name: partial"
19965,41497,himalaya daphe,himalaya danfe,pravi,avi,kaski,kaski,2.5,"District: complete, School level: no match, Root name: complete"
19967,14151,narayana,narayan,avi,avi,morang,ilam,2.5,"District: no match, School level: complete, Root name: complete"
19969,35068,darashanika,dadrahani,mavi,pravi,kaski,chitwan,2.0,"District: no match, School level: no match, Root name: complete"
19970,11652,gamga,garma,mavi,mavi,nawalparasi,solukhumbu,2.5,"District: no match, School level: complete, Root name: complete"
19971,43158,sharada hai skula kaski,radha krishna gurukul sankrit school,,,kaski,kaski,1.5,"District: complete, School level: no match, Root name: partial"
19973,34662,shanti,shantipur,nimavi,nimavi,kaski,chitwan,2.5,"District: no match, School level: complete, Root name: complete"
19975,4371,chapakota,bankot,avi,avi,kaski,kaski,2.0,"District: complete, School level: complete, Root name: partial"
19974,1207,ganoshvari,anshubarma,nimavi,avi,ilam,ilam,1.5,"District: complete, School level: no match, Root name: partial"
19978,41418,jana prakasha,gyan prakash,mavi,mavi,kaski,myagdi,2.5,"District: no match, School level: complete, Root name: complete"
19979,16599,siddhu,siddha,pravi,pravi,kaski,solukhumbu,2.5,"District: no match, School level: complete, Root name: complete"
19981,41076,dhaulashri,dhaulagiri,nimavi,pravi,parbat,parbat,2.5,"District: complete, School level: no match, Root name: complete"
19983,4637,vijaya,bijaya,pravi,avi,kaski,kaski,2.5,"District: complete, School level: no match, Root name: complete"
19984,16544,shukla,shukra,mavi,mavi,kaski,jhapa,2.5,"District: no match, School level: complete, Root name: complete"
19985,33962,mahendra rashtriya,mahendra rastriya,pravi,pravi,kaski,kathmandu,2.5,"District: no match, School level: complete, Root name: complete"
19986,1866,virendra,birendra,avi,avi,kaski,panchthar,2.5,"District: no match, School level: complete, Root name: complete"
19987,55101,siddha ne ra,shankar janasewa,pravi,pravi,arghakhanchi,arghakhanchi,2.0,"District: complete, School level: complete, Root name: partial"
19989,11432,darja,dirja,nimavi,avi,doti,taplejung,2.0,"District: no match, School level: no match, Root name: complete"
19991,37252,pari jata,sundari kanya,pravi,pravi,nuwakot,nuwakot,2.0,"District: complete, School level: complete, Root name: partial"
19990,22977,ujjalanagara,bhangaha,nimavi,nimavi,chitwan,dhanusha,1.5,"District: no match, School level: complete, Root name: partial"
19992,4208,bala shiksha tanahu.n,bal batika academy,,,tanahun,tanahun,1.5,"District: complete, School level: no match, Root name: partial"
19995,624,,,pravi,avi,darchula,salyan,2.0,"District: no match, School level: no match, Root name: complete"
19996,11534,ekata,ekata,nimavi,avi,humla,ilam,2.0,"District: no match, School level: no match, Root name: complete"
19997,13066,shikshelaya,kalikhola,nimavi,nimavi,bajhang,taplejung,1.5,"District: no match, School level: complete, Root name: partial"
19998,11740,goraksha,gorakh,nimavi,avi,gorkha,ilam,2.0,"District: no match, School level: no match, Root name: complete"
20000,7342,badhapala,bathapala,pravi,avi,bajhang,bajhang,2.5,"District: complete, School level: no match, Root name: complete"
20001,3652,varahi,barahi,mavi,mavi,tanahun,makwanpur,2.5,"District: no match, School level: complete, Root name: complete"
20002,14798,prabha,prabhu,nimavi,avi,dolakha,okhaldhunga,2.0,"District: no match, School level: no match, Root name: complete"
20003,41,bhanu samskrrita,aadikavi bhanubhakta,mavi,mavi,tanahun,tanahun,2.0,"District: complete, School level: complete, Root name: partial"
20005,1866,virendra,birendra,avi,avi,mustang,panchthar,2.5,"District: no match, School level: complete, Root name: complete"
20004,3288,shri,ashapuri,pravi,pravi,bhaktapur,bhaktapur,2.0,"District: complete, School level: complete, Root name: partial"
20007,5907,brahadeva,bramhadev,pravi,pravi,bajhang,kapilbastu,2.5,"District: no match, School level: complete, Root name: complete"
20008,73828,shiva,shiva,nimavi,avi,bajhang,bajhang,2.5,"District: complete, School level: no match, Root name: complete"
20010,624,,,avi,avi,siraha,salyan,2.5,"District: no match, School level: complete, Root name: complete"
20012,16953,sirjanashila,srijanshil,pravi,pravi,humla,morang,2.5,"District: no match, School level: complete, Root name: complete"
20013,61827,manasarovara namuna,madana dev  panda madana,mavi,mavi,humla,humla,2.0,"District: complete, School level: complete, Root name: partial"
20014,41141,doradora,dordor,pravi,avi,tanahun,tanahun,2.5,"District: complete, School level: no match, Root name: complete"
20015,24048,phuniya devi ja,seti devi,nimavi,pravi,sarlahi,sarlahi,1.5,"District: complete, School level: no match, Root name: partial"
20017,43691,shiva,shiva,mavi,avi,tanahun,tanahun,2.5,"District: complete, School level: no match, Root name: complete"
20016,21905,madhura kunti maya,ma ja bi  madanpur,mavi,mavi,sarlahi,sarlahi,2.0,"District: complete, School level: complete, Root name: partial"
20018,1497,valamandira,balmandir,avi,avi,nuwakot,okhaldhunga,2.5,"District: no match, School level: complete, Root name: complete"
20019,13496,ratamata,ratamate,mavi,mavi,sindhuli,udayapur,2.5,"District: no match, School level: complete, Root name: complete"
20020,13066,kalika,kalikhola,nimavi,nimavi,sindhuli,taplejung,2.5,"District: no match, School level: complete, Root name: complete"
20021,35156,eaiselujamghara,pragatisheel  jyamire,pravi,pravi,sindhuli,sindhuli,2.0,"District: complete, School level: complete, Root name: partial"
20023,51037,suryodaya ne ra,chandrodaya  enabang,pravi,pravi,rolpa,rolpa,2.0,"District: complete, School level: complete, Root name: partial"
20024,14267,nepala rashtriya,nepal rastriya,avi,avi,palpa,sunsari,2.5,"District: no match, School level: complete, Root name: complete"
20025,15054,ratna,ratan,nimavi,pravi,kaski,sunsari,2.0,"District: no match, School level: no match, Root name: complete"
20026,41517,himalaya tinashira,himalaya tinshir,pravi,avi,kaski,kaski,2.5,"District: complete, School level: no match, Root name: complete"
20027,4825,shanti rupa,chandika,pravi,pravi,kaski,kaski,2.0,"District: complete, School level: complete, Root name: partial"
20030,54008,nepala rashtiya,nepal rastriya,nimavi,avi,rolpa,rolpa,2.5,"District: complete, School level: no match, Root name: complete"
20031,4716,bramhacharini,bramha charini,mavi,pravi,kaski,kaski,2.5,"District: complete, School level: no match, Root name: complete"
